gis_x;gis_y;distrito;barrio;calle;num_finca;color;bateria_linea;num_plazas
441564,2800000000;4477642,1900000000;05  CHAMARTÍN;05-01 EL VISO;GUADALQUIVIR, CALLE, DEL;21;077214010 Verde;Línea;3
441658,5700000000;4477608,2400000000;05  CHAMARTÍN;05-01 EL VISO;GUADALQUIVIR, CALLE, DEL;22;077214010 Verde;Línea;7
441817,9900000000;4477556,9300000000;05  CHAMARTÍN;05-01 EL VISO;GUADALQUIVIR, CALLE, DEL;8 B;077214010 Verde;Línea;2
441987,8200000000;4477677,6500000000;05  CHAMARTÍN;05-01 EL VISO;GUADIANA, CALLE, DEL;2;077214010 Verde;Línea;2
441976,3000000000;4477683,0100000000;05  CHAMARTÍN;05-01 EL VISO;GUADIANA, CALLE, DEL;4;077214010 Verde;Línea;1
441967,2900000000;4477679,5600000000;05  CHAMARTÍN;05-01 EL VISO;GUADIANA, CALLE, DEL;5;077214010 Verde;Línea;1
441963,1800000000;4477689,0000000000;05  CHAMARTÍN;05-01 EL VISO;GUADIANA, CALLE, DEL;6;077214010 Verde;Línea;1
441953,5200000000;4477693,3300000000;05  CHAMARTÍN;05-01 EL VISO;GUADIANA, CALLE, DEL;8;077214010 Verde;Línea;1
441945,6000000000;4477689,2800000000;05  CHAMARTÍN;05-01 EL VISO;GUADIANA, CALLE, DEL;9;077214010 Verde;Línea;2
441940,1800000000;4477699,3600000000;05  CHAMARTÍN;05-01 EL VISO;GUADIANA, CALLE, DEL;10;077214010 Verde;Línea;2
441928,1800000000;4477704,6800000000;05  CHAMARTÍN;05-01 EL VISO;GUADIANA, CALLE, DEL;12;077214010 Verde;Línea;2
441927,2000000000;4477697,4400000000;05  CHAMARTÍN;05-01 EL VISO;GUADIANA, CALLE, DEL;13;077214010 Verde;Línea;2
441913,6000000000;4477711,3100000000;05  CHAMARTÍN;05-01 EL VISO;GUADIANA, CALLE, DEL;14;077214010 Verde;Línea;1
441910,9400000000;4477704,8500000000;05  CHAMARTÍN;05-01 EL VISO;GUADIANA, CALLE, DEL;17;077214010 Verde;Línea;1
441886,9900000000;4477716,5600000000;05  CHAMARTÍN;05-01 EL VISO;GUADIANA, CALLE, DEL;19;077214010 Verde;Línea;2
441866,7000000000;4477726,0600000000;05  CHAMARTÍN;05-01 EL VISO;GUADIANA, CALLE, DEL;21;077214010 Verde;Línea;1
441855,4800000000;4477731,3800000000;05  CHAMARTÍN;05-01 EL VISO;GUADIANA, CALLE, DEL;23;077214010 Verde;Línea;1
441840,3500000000;4477740,9100000000;05  CHAMARTÍN;05-01 EL VISO;GUADIANA, CALLE, DEL;24;077214010 Verde;Línea;4
441824,7700000000;4477751,1400000000;05  CHAMARTÍN;05-01 EL VISO;GUADIANA, CALLE, DEL;27;077214010 Verde;Línea;1
441796,6300000000;4477756,7900000000;05  CHAMARTÍN;05-01 EL VISO;GUADIANA, CALLE, DEL;29;077214010 Verde;Línea;4
441774,4000000000;4477759,5800000000;05  CHAMARTÍN;05-01 EL VISO;GUADIANA, CALLE, DEL;31;077214010 Verde;Línea;2
441578,2800000000;4478016,5700000000;05  CHAMARTÍN;05-01 EL VISO;GUTIERREZ SOLANA, CALLE, DE;1;077214010 Verde;Batería;13
441562,3600000000;4478017,8300000000;05  CHAMARTÍN;05-01 EL VISO;GUTIERREZ SOLANA, CALLE, DE;1;077214010 Verde;Batería;1
441569,5000000000;4478006,2100000000;05  CHAMARTÍN;05-01 EL VISO;GUTIERREZ SOLANA, CALLE, DE;2;077214010 Verde;Línea;9
441649,7900000000;4478010,5100000000;05  CHAMARTÍN;05-01 EL VISO;GUTIERREZ SOLANA, CALLE, DE;3;077214010 Verde;Línea;8
441609,6600000000;4478002,8800000000;05  CHAMARTÍN;05-01 EL VISO;GUTIERREZ SOLANA, CALLE, DE;4;077214010 Verde;Línea;2
441642,5800000000;4478000,4700000000;05  CHAMARTÍN;05-01 EL VISO;GUTIERREZ SOLANA, CALLE, DE;4;077214010 Verde;Línea;5
441670,7000000000;4477998,2200000000;05  CHAMARTÍN;05-01 EL VISO;GUTIERREZ SOLANA, CALLE, DE;6;077214010 Verde;Línea;4
441697,9600000000;4477993,3600000000;05  CHAMARTÍN;05-01 EL VISO;GUTIERREZ SOLANA, CALLE, DE;8;077214010 Verde;Línea;3
441685,6300000000;4478005,4300000000;05  CHAMARTÍN;05-01 EL VISO;GUTIERREZ SOLANA, CALLE, DE;8;077214010 Verde;Línea;1
441610,7400000000;4478013,2500000000;05  CHAMARTÍN;05-01 EL VISO;GUTIERREZ SOLANA, CALLE, DE;S/N;077214010 Verde;Línea;2
442156,3500000000;4477449,1800000000;05  CHAMARTÍN;05-01 EL VISO;HELECHO, CALLE, DEL;1;077214010 Verde;Línea;3
442158,6300000000;4477437,2100000000;05  CHAMARTÍN;05-01 EL VISO;HELECHO, CALLE, DEL;2;077214010 Verde;Línea;5
442179,6200000000;4477430,2100000000;05  CHAMARTÍN;05-01 EL VISO;HELECHO, CALLE, DEL;3;077214010 Verde;Línea;6
442179,5200000000;4477420,0700000000;05  CHAMARTÍN;05-01 EL VISO;HELECHO, CALLE, DEL;4;077214010 Verde;Línea;4
441490,6800000000;4477844,3900000000;05  CHAMARTÍN;05-01 EL VISO;HERMANOS PINZON, CALLE, DE LOS;1;077214010 Verde;Línea;1
441476,3700000000;4477845,6100000000;05  CHAMARTÍN;05-01 EL VISO;HERMANOS PINZON, CALLE, DE LOS;1;077214010 Verde;Línea;4
441463,2900000000;4477812,3800000000;05  CHAMARTÍN;05-01 EL VISO;HERMANOS PINZON, CALLE, DE LOS;2;077214010 Verde;Batería;2
441470,7900000000;4477811,7000000000;05  CHAMARTÍN;05-01 EL VISO;HERMANOS PINZON, CALLE, DE LOS;2;077214010 Verde;Batería;2
441468,4600000000;4477822,4400000000;05  CHAMARTÍN;05-01 EL VISO;HERMANOS PINZON, CALLE, DE LOS;2;077214010 Verde;Línea;2
441475,4800000000;4477821,7500000000;05  CHAMARTÍN;05-01 EL VISO;HERMANOS PINZON, CALLE, DE LOS;2;077214010 Verde;Línea;1
441503,3200000000;4477836,3800000000;05  CHAMARTÍN;05-01 EL VISO;HERMANOS PINZON, CALLE, DE LOS;3;077214010 Verde;Línea;16
441500,0000000000;4477848,2100000000;05  CHAMARTÍN;05-01 EL VISO;HERMANOS PINZON, CALLE, DE LOS;3;077214010 Verde;Batería;3
441508,2700000000;4477847,5600000000;05  CHAMARTÍN;05-01 EL VISO;HERMANOS PINZON, CALLE, DE LOS;3;077214010 Verde;Batería;3
441525,5000000000;4477844,5700000000;05  CHAMARTÍN;05-01 EL VISO;HERMANOS PINZON, CALLE, DE LOS;3;077214010 Verde;Línea;2
441508,9100000000;4477808,1800000000;05  CHAMARTÍN;05-01 EL VISO;HERMANOS PINZON, CALLE, DE LOS;4;077214010 Verde;Batería;2
441501,3500000000;4477808,8000000000;05  CHAMARTÍN;05-01 EL VISO;HERMANOS PINZON, CALLE, DE LOS;4;077214010 Verde;Batería;2
441493,9200000000;4477809,4900000000;05  CHAMARTÍN;05-01 EL VISO;HERMANOS PINZON, CALLE, DE LOS;4;077214010 Verde;Batería;2
441486,0000000000;4477810,2700000000;05  CHAMARTÍN;05-01 EL VISO;HERMANOS PINZON, CALLE, DE LOS;4;077214010 Verde;Batería;2
441507,9900000000;4477818,6100000000;05  CHAMARTÍN;05-01 EL VISO;HERMANOS PINZON, CALLE, DE LOS;4;077214010 Verde;Línea;13
441549,0700000000;4477839,1400000000;05  CHAMARTÍN;05-01 EL VISO;HERMANOS PINZON, CALLE, DE LOS;S/N;077214010 Verde;Línea;4
442369,0700000000;4477257,3300000000;05  CHAMARTÍN;05-01 EL VISO;HERMENEGILDA MARTINEZ, CALLE, DE;5;077214010 Verde;Línea;1
442393,4100000000;4477241,5800000000;05  CHAMARTÍN;05-01 EL VISO;HERMENEGILDA MARTINEZ, CALLE, DE;5;077214010 Verde;Línea;3
442355,0400000000;4477271,1500000000;05  CHAMARTÍN;05-01 EL VISO;HERMENEGILDA MARTINEZ, CALLE, DE;9;077214010 Verde;Línea;4
442322,2100000000;4477304,0000000000;05  CHAMARTÍN;05-01 EL VISO;HERMENEGILDA MARTINEZ, CALLE, DE;12;077214010 Verde;Línea;2
442182,6300000000;4477766,9600000000;05  CHAMARTÍN;05-01 EL VISO;IRATI, CALLE, DEL;5;077214010 Verde;Línea;15
442101,0300000000;4477908,1800000000;05  CHAMARTÍN;05-01 EL VISO;JARAMA, CALLE, DEL;2;077214010 Verde;Línea;2
442088,7100000000;4477914,3700000000;05  CHAMARTÍN;05-01 EL VISO;JARAMA, CALLE, DEL;4;077214010 Verde;Línea;1
442076,7100000000;4477920,4800000000;05  CHAMARTÍN;05-01 EL VISO;JARAMA, CALLE, DEL;6;077214010 Verde;Línea;2
442063,6100000000;4477927,2700000000;05  CHAMARTÍN;05-01 EL VISO;JARAMA, CALLE, DEL;8;077214010 Verde;Línea;2
442051,8200000000;4477933,1900000000;05  CHAMARTÍN;05-01 EL VISO;JARAMA, CALLE, DEL;10;077214010 Verde;Línea;1
442039,6800000000;4477939,4800000000;05  CHAMARTÍN;05-01 EL VISO;JARAMA, CALLE, DEL;12;077214010 Verde;Línea;2
442019,6300000000;4477964,6300000000;05  CHAMARTÍN;05-01 EL VISO;JARAMA, CALLE, DEL;13;077214010 Verde;Línea;2
442015,7400000000;4477972,9000000000;05  CHAMARTÍN;05-01 EL VISO;JARAMA, CALLE, DEL;14;077214010 Verde;Línea;5
441982,4100000000;4477981,3000000000;05  CHAMARTÍN;05-01 EL VISO;JARAMA, CALLE, DEL;19;077214010 Verde;Línea;6
441984,2800000000;4477973,6700000000;05  CHAMARTÍN;05-01 EL VISO;JARAMA, CALLE, DEL;19;077214010 Verde;Línea;5
441912,5000000000;4477378,2000000000;05  CHAMARTÍN;05-01 EL VISO;JOAQUIN COSTA, CALLE, DE;33 A;043000255 Azul;Batería;3
442279,8500000000;4477314,2900000000;05  CHAMARTÍN;05-01 EL VISO;JOAQUIN MONTES JOVELLAR, CALLE, DE;4;077214010 Verde;Línea;10
442239,9100000000;4477297,3900000000;05  CHAMARTÍN;05-01 EL VISO;JOAQUIN MONTES JOVELLAR, CALLE, DE;7;077214010 Verde;Línea;2
441422,3300000000;4477230,4000000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;1;077214010 Verde;Línea;6
441419,5800000000;4477220,0300000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;2;077214010 Verde;Línea;5
441438,2400000000;4477218,4900000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;4;077214010 Verde;Línea;2
441452,2400000000;4477217,4700000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;4;077214010 Verde;Línea;1
441453,9500000000;4477227,6600000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;5;077214010 Verde;Línea;4
441482,1600000000;4477215,4800000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;6;077214010 Verde;Línea;7
441462,4900000000;4477216,8400000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;6;077214010 Verde;Línea;1
441480,6600000000;4477225,5400000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;7;077214010 Verde;Línea;5
441554,2800000000;4477209,5500000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;8;077214010 Verde;Línea;4
441514,3700000000;4477222,5000000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;9;077214010 Verde;Línea;4
441529,2700000000;4477221,4200000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;11;077214010 Verde;Línea;1
441597,2400000000;4477206,0400000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;14;077214010 Verde;Línea;10
441596,6000000000;4477216,2300000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;14;077214010 Verde;Línea;12
441564,4800000000;4477219,6900000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;15;077214010 Verde;Línea;1
441568,7200000000;4477218,2400000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;15;077214010 Verde;Línea;1
441631,7800000000;4477213,5100000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;19;077214010 Verde;Línea;1
441643,6300000000;4477212,5500000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;21;077214010 Verde;Línea;1
441695,6100000000;4477195,3400000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;23;077214010 Verde;Línea;8
441691,4700000000;4477185,8800000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;23;077214010 Verde;Línea;8
441721,0700000000;4477183,9500000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;25;077214010 Verde;Línea;1
441742,3600000000;4477174,7300000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;27;077214010 Verde;Línea;7
441764,8600000000;4477167,6800000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;27;077214010 Verde;Línea;3
441752,1600000000;4477159,0600000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;27;077214010 Verde;Línea;17
441805,0300000000;4477135,9500000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;S/N;077214010 Verde;Línea;4
441794,0700000000;4477151,7600000000;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;S/N;077214010 Verde;Línea;10
442360,8200000000;4477518,8100000000;05  CHAMARTÍN;05-01 EL VISO;JOSÉ CASTILLEJO, PLAZA, DE;3;077214010 Verde;Línea;1
442352,7900000000;4477533,7600000000;05  CHAMARTÍN;05-01 EL VISO;JOSÉ CASTILLEJO, PLAZA, DE;5;077214010 Verde;Línea;2
442362,3500000000;4477544,8700000000;05  CHAMARTÍN;05-01 EL VISO;JOSÉ CASTILLEJO, PLAZA, DE;6;077214010 Verde;Línea;1
442376,3100000000;4477540,5500000000;05  CHAMARTÍN;05-01 EL VISO;JOSÉ CASTILLEJO, PLAZA, DE;8;077214010 Verde;Línea;1
442377,4300000000;4477528,2600000000;05  CHAMARTÍN;05-01 EL VISO;JOSÉ CASTILLEJO, PLAZA, DE;10;077214010 Verde;Línea;1
441463,7400000000;4476808,7200000000;05  CHAMARTÍN;05-01 EL VISO;JOSE GUTIERREZ ABASCAL, CALLE, DE;S/N;043000255 Azul;Batería;24
441435,6600000000;4476918,3600000000;05  CHAMARTÍN;05-01 EL VISO;JOSE GUTIERREZ ABASCAL, CALLE, DE;S/N;043000255 Azul;Batería;24
441561,2600000000;4476730,7700000000;05  CHAMARTÍN;05-01 EL VISO;JOSE GUTIERREZ ABASCAL, CALLE, DE;S/N;077214010 Verde;Batería;1
441453,5200000000;4476844,8600000000;05  CHAMARTÍN;05-01 EL VISO;JOSE GUTIERREZ ABASCAL, CALLE, DE;S/N;043000255 Azul;Batería;6
441442,3300000000;4476766,2100000000;05  CHAMARTÍN;05-01 EL VISO;JOSE GUTIERREZ ABASCAL, CALLE, DE;S/N;077214010 Verde;Batería;13
441452,2500000000;4476758,8600000000;05  CHAMARTÍN;05-01 EL VISO;JOSE GUTIERREZ ABASCAL, CALLE, DE;S/N;077214010 Verde;Batería;4
441475,5800000000;4476806,7900000000;05  CHAMARTÍN;05-01 EL VISO;JOSE GUTIERREZ ABASCAL, CALLE, DE;S/N;043000255 Azul;Batería;27
441451,6400000000;4476909,9300000000;05  CHAMARTÍN;05-01 EL VISO;JOSE GUTIERREZ ABASCAL, CALLE, DE;S/N;043000255 Azul;Batería;12
441920,7300000000;4477146,2100000000;05  CHAMARTÍN;05-01 EL VISO;JUAN DE LA CIERVA, CALLE, DE;3;077214010 Verde;Línea;7
441902,0700000000;4477154,9300000000;05  CHAMARTÍN;05-01 EL VISO;JUAN DE LA CIERVA, CALLE, DE;3;077214010 Verde;Línea;3
441917,8200000000;4477155,9000000000;05  CHAMARTÍN;05-01 EL VISO;JUAN DE LA CIERVA, CALLE, DE;3;077214010 Verde;Línea;3
441890,5300000000;4477148,5500000000;05  CHAMARTÍN;05-01 EL VISO;JUAN DE LA CIERVA, CALLE, DE;4;077214010 Verde;Línea;2
441868,4200000000;4477142,4600000000;05  CHAMARTÍN;05-01 EL VISO;JUAN DE LA CIERVA, CALLE, DE;4;077214010 Verde;Línea;5
441877,0500000000;4477134,2200000000;05  CHAMARTÍN;05-01 EL VISO;JUAN DE LA CIERVA, CALLE, DE;4;077214010 Verde;Línea;4
441973,6300000000;4477160,5900000000;05  CHAMARTÍN;05-01 EL VISO;JUAN DE LA CIERVA, CALLE, DE;8;077214010 Verde;Línea;8
441959,7400000000;4477167,2400000000;05  CHAMARTÍN;05-01 EL VISO;JUAN DE LA CIERVA, CALLE, DE;8;077214010 Verde;Línea;14
441856,0200000000;4477128,4600000000;05  CHAMARTÍN;05-01 EL VISO;JUAN DE LA CIERVA, CALLE, DE;S/N;077214010 Verde;Línea;2
441852,8900000000;4477140,0700000000;05  CHAMARTÍN;05-01 EL VISO;JUAN DE LA CIERVA, CALLE, DE;S/N;077214010 Verde;Línea;2
441490,6000000000;4477724,7800000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;1;077214010 Verde;Línea;5
441449,9100000000;4477636,9900000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;2;077214010 Verde;Línea;15
441508,0800000000;4477751,2700000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;3;077214010 Verde;Línea;5
441499,3400000000;4477738,0200000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;3;077214010 Verde;Línea;2
441519,2700000000;4477768,2200000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;5;077214010 Verde;Línea;2
441530,8500000000;4477785,7200000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;5;077214010 Verde;Línea;1
441453,5700000000;4477668,9600000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;6;077214010 Verde;Línea;4
441464,4100000000;4477685,2800000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;8;077214010 Verde;Línea;2
441489,6600000000;4477692,2000000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;10;043000255 Azul;Línea;2
441476,0700000000;4477702,6700000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;12;077214010 Verde;Línea;3
441497,1600000000;4477704,1100000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;12;043000255 Azul;Línea;3
441510,0700000000;4477728,0900000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;16;043000255 Azul;Línea;4
441527,4900000000;4477754,8400000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;18;043000255 Azul;Línea;6
441753,7300000000;4478039,6400000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;23;077214010 Verde;Batería;38
441553,3900000000;4477788,6800000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;24;043000255 Azul;Línea;2
441588,1100000000;4477823,1200000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;26;043000255 Azul;Línea;2
441612,3200000000;4477849,9900000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;28;043000255 Azul;Línea;1
441598,5000000000;4477836,5000000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;28;043000255 Azul;Línea;4
441598,0100000000;4477863,8500000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;28;077214010 Verde;Línea;17
441629,3200000000;4477866,6100000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;34;043000255 Azul;Línea;3
441664,5200000000;4477875,4200000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;40;077214010 Verde;Línea;3
441698,7400000000;4477944,3600000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;44;043000255 Azul;Línea;11
441752,5700000000;4478007,7900000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;50;043000255 Azul;Línea;15
441783,9900000000;4478044,6500000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;54;043000255 Azul;Línea;5
441802,4900000000;4478066,3200000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;56;077214010 Verde;Línea;1
441687,5300000000;4477961,5100000000;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;17 B;077214010 Verde;Batería;12
441970,7900000000;4476601,2200000000;05  CHAMARTÍN;05-01 EL VISO;LAGASCA, CALLE, DE;135;077214010 Verde;Línea;7
441978,8200000000;4476587,6200000000;05  CHAMARTÍN;05-01 EL VISO;LAGASCA, CALLE, DE;148;077214010 Verde;Línea;1
441980,6600000000;4476613,3900000000;05  CHAMARTÍN;05-01 EL VISO;LAGASCA, CALLE, DE;150;077214010 Verde;Línea;6
442093,9600000000;4477756,1600000000;05  CHAMARTÍN;05-01 EL VISO;LEIZARAN, CALLE, DEL;5;077214010 Verde;Línea;11
442133,4100000000;4477734,8400000000;05  CHAMARTÍN;05-01 EL VISO;LEIZARAN, CALLE, DEL;11;077214010 Verde;Línea;2
442146,4500000000;4477727,4500000000;05  CHAMARTÍN;05-01 EL VISO;LEIZARAN, CALLE, DEL;13;077214010 Verde;Línea;1
442157,2000000000;4477721,4600000000;05  CHAMARTÍN;05-01 EL VISO;LEIZARAN, CALLE, DEL;15;077214010 Verde;Línea;2
442170,1100000000;4477714,5600000000;05  CHAMARTÍN;05-01 EL VISO;LEIZARAN, CALLE, DEL;17;077214010 Verde;Línea;2
442194,9200000000;4477704,1400000000;05  CHAMARTÍN;05-01 EL VISO;LEIZARAN, CALLE, DEL;23;077214010 Verde;Línea;3
442214,1100000000;4477698,0500000000;05  CHAMARTÍN;05-01 EL VISO;LEIZARAN, CALLE, DEL;27;077214010 Verde;Línea;3
442245,3200000000;4477688,1500000000;05  CHAMARTÍN;05-01 EL VISO;LEIZARAN, CALLE, DEL;29;077214010 Verde;Línea;3
442279,1300000000;4477677,4200000000;05  CHAMARTÍN;05-01 EL VISO;LEIZARAN, CALLE, DEL;33;077214010 Verde;Línea;4
441969,6800000000;4477838,3100000000;05  CHAMARTÍN;05-01 EL VISO;LEREZ, CALLE, DEL;1;077214010 Verde;Línea;5
441944,1000000000;4477844,8000000000;05  CHAMARTÍN;05-01 EL VISO;LEREZ, CALLE, DEL;5;077214010 Verde;Línea;1
441931,6800000000;4477847,8500000000;05  CHAMARTÍN;05-01 EL VISO;LEREZ, CALLE, DEL;7;077214010 Verde;Línea;1
441915,6300000000;4477851,8600000000;05  CHAMARTÍN;05-01 EL VISO;LEREZ, CALLE, DEL;9;077214010 Verde;Línea;1
441981,0400000000;4476666,2400000000;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, CALLE, DE;21;077214010 Verde;Línea;1
442157,8300000000;4476795,0700000000;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, CALLE, DE;25;043000255 Azul;Línea;7
442136,3200000000;4476783,4200000000;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, CALLE, DE;25;043000255 Azul;Línea;3
442165,2100000000;4476785,4700000000;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, CALLE, DE;25;077214010 Verde;Batería;3
442153,9000000000;4476777,2200000000;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, CALLE, DE;25;077214010 Verde;Batería;3
442164,3200000000;4476781,2100000000;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, CALLE, DE;25;077214010 Verde;Batería;3
442122,4900000000;4476769,9700000000;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, CALLE, DE;25;043000255 Azul;Línea;2
442128,0700000000;4476777,4500000000;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, CALLE, DE;25;043000255 Azul;Línea;1
442207,1400000000;4476830,0900000000;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, CALLE, DE;27;043000255 Azul;Línea;4
442012,7300000000;4476689,0400000000;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, CALLE, DE;32;077214010 Verde;Línea;15
442184,0300000000;4476813,8100000000;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, CALLE, DE;40;043000255 Azul;Línea;4
442210,4100000000;4476813,9800000000;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, CALLE, DE;40;077214010 Verde;Batería;3
442199,4500000000;4476809,7100000000;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, CALLE, DE;40;077214010 Verde;Batería;3
442188,2400000000;4476801,5900000000;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, CALLE, DE;40;077214010 Verde;Batería;3
442176,6600000000;4476793,5100000000;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, CALLE, DE;40;077214010 Verde;Batería;3
442187,2400000000;4476797,3900000000;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, CALLE, DE;40;077214010 Verde;Batería;3
442175,9000000000;4476789,4300000000;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, CALLE, DE;40;077214010 Verde;Batería;3
442196,6600000000;4476804,1700000000;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, CALLE, DE;40;077214010 Verde;Batería;2
441930,3500000000;4476629,9800000000;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, CALLE, DE;S/N;077214010 Verde;Línea;23
441882,4100000000;4476595,8400000000;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, CALLE, DE;S/N;077214010 Verde;Línea;2
442280,0700000000;4477338,6200000000;05  CHAMARTÍN;05-01 EL VISO;LORIGA, CALLE, DE;5;077214010 Verde;Línea;8
442254,5400000000;4477361,9200000000;05  CHAMARTÍN;05-01 EL VISO;LORIGA, CALLE, DE;13;077214010 Verde;Línea;2
442244,2900000000;4477371,1900000000;05  CHAMARTÍN;05-01 EL VISO;LORIGA, CALLE, DE;17;077214010 Verde;Línea;1
442230,7400000000;4477383,4600000000;05  CHAMARTÍN;05-01 EL VISO;LORIGA, CALLE, DE;21;077214010 Verde;Línea;3
442214,4200000000;4477398,2200000000;05  CHAMARTÍN;05-01 EL VISO;LORIGA, CALLE, DE;23;077214010 Verde;Línea;4
441645,4900000000;4477809,2000000000;05  CHAMARTÍN;05-01 EL VISO;LUIS MURIEL, CALLE, DE;1;077214010 Verde;Línea;4
441630,5200000000;4477806,9600000000;05  CHAMARTÍN;05-01 EL VISO;LUIS MURIEL, CALLE, DE;4;077214010 Verde;Línea;1
441637,9200000000;4477801,3700000000;05  CHAMARTÍN;05-01 EL VISO;LUIS MURIEL, CALLE, DE;4;077214010 Verde;Línea;1
