gis_x;gis_y;distrito;barrio;calle;num_finca;color;bateria_linea;num_plazas
442839,86;4476948,25;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;9;077214010 Verde;Línea;2
442864,91;4476955,24;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;10;077214010 Verde;Batería;3
442859,95;4476953,49;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;10;077214010 Verde;Batería;1
442856,28;4476967,4;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;13;077214010 Verde;Línea;2
442889,44;4476983,77;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;14;077214010 Verde;Batería;6
442901,22;4476995,83;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;16;077214010 Verde;Batería;2
442887,99;4476997,75;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;19;077214010 Verde;Línea;9
442928,56;4477024,01;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;22;077214010 Verde;Batería;20
442906,73;4477017,07;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;23;077214010 Verde;Línea;1
442957,29;4477053,5;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;24;077214010 Verde;Batería;5
442967,57;4477063,97;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;26;077214010 Verde;Batería;3
442989,78;4477086,85;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;28;077214010 Verde;Batería;4
442932,07;4477043,17;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;29;077214010 Verde;Línea;10
443001,02;4477098,51;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;30;077214010 Verde;Batería;3
443019,72;4477117,93;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;32;077214010 Verde;Batería;10
442957,69;4477072,25;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;33;077214010 Verde;Línea;2
442979,02;4477095,39;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;35;077214010 Verde;Línea;2
442987,86;4477100,52;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;35;077214010 Verde;Línea;1
443037,95;4477141,66;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;36;077214010 Verde;Batería;6
442999,11;4477112,08;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;37;077214010 Verde;Línea;3
443039,49;4477161,43;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;38;077214010 Verde;Batería;4
443011,78;4477124,94;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;39;077214010 Verde;Línea;3
443040,47;4477174,08;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;40;077214010 Verde;Batería;1
443026,01;4477139,4;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;41;077214010 Verde;Línea;3
443029,2;4477164,75;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;45;077214010 Verde;Línea;5
443042,34;4477202,02;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;46;077214010 Verde;Batería;14
443030,79;4477188,65;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;47;077214010 Verde;Línea;2
443031,93;4477205,64;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;49;077214010 Verde;Línea;3
443046,46;4477224,77;05  CHAMARTÍN;05-02 PROSPERIDAD;CONSTANCIA, CALLE, DE LA;50;077214010 Verde;Batería;3
442979,47;4476833,92;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;1;077214010 Verde;Batería;2
442985,41;4476838,4;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;1;077214010 Verde;Batería;4
442991,54;4476843,01;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;1;077214010 Verde;Batería;2
442997,42;4476847,46;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;1;077214010 Verde;Batería;4
443008,99;4476856,19;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;1;077214010 Verde;Batería;8
443021,07;4476865,28;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;1;077214010 Verde;Batería;4
442994,87;4476825,14;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;2;077214010 Verde;Línea;4
443012,2;4476838,38;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;2;077214010 Verde;Línea;2
443035,93;4476849,94;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;2;043000255 Azul;Batería;1
443068,95;4476902,46;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;3;077214010 Verde;Batería;2
443076,41;4476908,58;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;3;077214010 Verde;Batería;3
443074,59;4476879,04;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;4;043000255 Azul;Batería;1
443067,42;4476873,61;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;4;043000255 Azul;Batería;1
443058,29;4476866,79;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;4;043000255 Azul;Batería;1
443050,34;4476860,82;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;4;043000255 Azul;Batería;1
443054,32;4476863,81;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;4;043000255 Azul;Batería;1
443046,64;4476858,02;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;4;043000255 Azul;Batería;1
443088,95;4476917,91;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;5;077214010 Verde;Batería;7
443114,79;4476937,4;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;7;077214010 Verde;Batería;2
443106,08;4476930,84;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;7;077214010 Verde;Batería;3
443114,27;4476835,23;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;8;043000255 Azul;Batería;7
443111,49;4476860,49;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;8;043000255 Azul;Batería;22
443114,32;4476863,43;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;8;077214010 Verde;Batería;19
443186,93;4476993,98;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;9;077214010 Verde;Batería;3
443195,33;4476997,76;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;9;077214010 Verde;Batería;1
443197,83;4476999,61;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;9;077214010 Verde;Batería;1
443184,28;4476989,57;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;9;077214010 Verde;Batería;1
443195,71;4476970,22;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;9;077214010 Verde;Batería;1
443113,55;4476908,5;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;10;077214010 Verde;Batería;7
443127,48;4476918,93;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;10;077214010 Verde;Batería;5
443149,78;4476935,71;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;10;043000255 Azul;Batería;2
443218,07;4477014,84;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;13;077214010 Verde;Batería;1
443226,34;4477021,06;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;13;077214010 Verde;Batería;1
443224,53;4477019,72;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;13;077214010 Verde;Batería;1
443238,7;4477030,17;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;15;077214010 Verde;Batería;2
443266,54;4477051,16;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;17;077214010 Verde;Batería;5
443260,5;4477046,62;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;17;077214010 Verde;Batería;1
443258,65;4477045,22;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;17;077214010 Verde;Batería;1
443245,28;4476984,21;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;18;077214010 Verde;Batería;10
443291,66;4477070,05;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;19;077214010 Verde;Batería;1
443295,65;4477073,38;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;19;077214010 Verde;Batería;4
443312,57;4477088,59;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;19;077214010 Verde;Batería;7
443332,2;4477109,55;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;21;077214010 Verde;Batería;3
443328,06;4477104,57;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;21;077214010 Verde;Batería;2
443344,86;4477126,26;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;23;077214010 Verde;Batería;3
443359,83;4477137,71;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;25;077214010 Verde;Batería;6
443378,48;4477162,44;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;27;077214010 Verde;Batería;6
443378,04;4477188,82;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;27;077214010 Verde;Línea;3
443295,42;4476956,8;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;30;043000255 Azul;Batería;3
443285,74;4476969,98;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;30;043000255 Azul;Batería;4
443395,36;4477253,58;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;31;077214010 Verde;Línea;2
443390,29;4477235,07;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;31;077214010 Verde;Línea;4
443269,03;4476974,92;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;32;077214010 Verde;Batería;21
443266,91;4476971,69;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;32;077214010 Verde;Batería;21
443265,87;4476996,84;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;32;043000255 Azul;Batería;13
443279,5;4477033,41;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;34;077214010 Verde;Batería;5
443408,48;4477315,65;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;35;077214010 Verde;Línea;3
443319,59;4477071,73;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;36;043000255 Azul;Línea;9
443360,2;4477114,8;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;38;043000255 Azul;Línea;12
443432,56;4477429,46;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;41;077214010 Verde;Línea;3
443438,47;4477448,62;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;43;077214010 Verde;Línea;2
443439,97;4477455,94;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;43;077214010 Verde;Línea;1
443443,31;4477472,15;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;45;077214010 Verde;Línea;3
443444,24;4477485,52;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;47;077214010 Verde;Línea;2
443506,79;4477345,9;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;50;077214010 Verde;Línea;1
443516,53;4477340,21;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;50;077214010 Verde;Línea;4
443503,03;4477350,31;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;50;077214010 Verde;Línea;2
443546,71;4477343,15;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;52;077214010 Verde;Línea;3
443536,42;4477344,44;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;52;077214010 Verde;Línea;7
443537,26;4477343,04;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;52;077214010 Verde;Línea;8
443534,41;4477362,4;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;54;077214010 Verde;Línea;3
443543,68;4477369,57;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;54;077214010 Verde;Línea;2
443550,91;4477363,6;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;54;077214010 Verde;Línea;1
443463,02;4477564,54;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;55;077214010 Verde;Línea;5
443510,53;4477357,53;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;56;077214010 Verde;Línea;9
443470,45;4477612,49;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;57;077214010 Verde;Línea;1
443468,32;4477602,53;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;57;077214010 Verde;Línea;3
443468,15;4477588,9;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;57;077214010 Verde;Línea;2
443466,91;4477446,2;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;60;077214010 Verde;Línea;5
443482,34;4477660,52;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;63;043000255 Azul;Línea;5
443529,28;4477517,08;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;64;077214010 Verde;Línea;15
443568,11;4477489,85;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;66;077214010 Verde;Línea;3
443564,24;4477504,73;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;66;077214010 Verde;Línea;1
443491,59;4477704,37;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;67;043000255 Azul;Línea;12
443564,27;4477526,1;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;68;077214010 Verde;Línea;7
443569,2;4477516,08;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;68;077214010 Verde;Línea;8
443571,02;4477517,35;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;68;077214010 Verde;Línea;9
443511,23;4477529,43;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;70;077214010 Verde;Línea;7
443489,66;4477557,93;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;72;077214010 Verde;Batería;10
443519,22;4477694,69;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;78;077214010 Verde;Línea;7
443529,47;4477735,95;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;80;077214010 Verde;Línea;1
443471,48;4477365,77;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;48 B;077214010 Verde;Línea;1
443480,66;4477363,78;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;48 B;077214010 Verde;Línea;1
443475,07;4477356,27;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;48 B;077214010 Verde;Línea;7
443132,05;4476951,78;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;7 B;077214010 Verde;Batería;4
443122,9;4476945,05;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;7 B;077214010 Verde;Batería;1
443169,5;4476950,53;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;7 C;043000255 Azul;Batería;3
443148,13;4476963,94;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;7 C;077214010 Verde;Batería;4
443161,13;4476973,61;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;7 C;077214010 Verde;Batería;2
443156,94;4476970,48;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;7 C;077214010 Verde;Batería;2
443163,79;4476946,25;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;7 C;043000255 Azul;Batería;1
443157,99;4476941,88;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;7 C;043000255 Azul;Batería;3
443579,83;4477501,01;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;S/N;077214010 Verde;Línea;5
443033,34;4476874,51;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;S/N;077214010 Verde;Batería;6
442974,71;4476830,34;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;S/N;077214010 Verde;Batería;3
443275,28;4476943,95;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;S/N;077214010 Verde;Batería;4
443041,03;4476853,72;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;S/N;043000255 Azul;Batería;3
443040,15;4476879,63;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;S/N;077214010 Verde;Batería;1
443453,28;4477385,33;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;S/N;077214010 Verde;Línea;5
442980,48;4476814,08;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;S/N;077214010 Verde;Línea;1
443189,61;4476965,59;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;S/N;077214010 Verde;Batería;3
443178,36;4476957,12;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;S/N;077214010 Verde;Batería;1
443183,49;4476961,2;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;S/N;077214010 Verde;Batería;1
443583,16;4477516,12;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;S/N;077214010 Verde;Línea;1
443262,5;4476961,09;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;S/N;077214010 Verde;Batería;10
443133,49;4476855,51;05  CHAMARTÍN;05-02 PROSPERIDAD;CORAZON DE MARIA, CALLE, DEL;S/N;077214010 Verde;Batería;9
442920,57;4476965,16;05  CHAMARTÍN;05-02 PROSPERIDAD;DAGANZO, CALLE, DE;4;077214010 Verde;Línea;8
442943,71;4476987,63;05  CHAMARTÍN;05-02 PROSPERIDAD;DAGANZO, CALLE, DE;8;077214010 Verde;Línea;1
442972,72;4477015,59;05  CHAMARTÍN;05-02 PROSPERIDAD;DAGANZO, CALLE, DE;14;077214010 Verde;Línea;14
443597,8;4477839,83;05  CHAMARTÍN;05-02 PROSPERIDAD;DIAZ ZORITA, CALLE, DE;4;077214010 Verde;Línea;4
443628,36;4477839,35;05  CHAMARTÍN;05-02 PROSPERIDAD;DIAZ ZORITA, CALLE, DE;8;077214010 Verde;Línea;7
443659,24;4477838,77;05  CHAMARTÍN;05-02 PROSPERIDAD;DIAZ ZORITA, CALLE, DE;12;077214010 Verde;Línea;2
443697,99;4477725,08;05  CHAMARTÍN;05-02 PROSPERIDAD;DOLORES, PASAJE, DE;1;077214010 Verde;Línea;2
443729,42;4477741,65;05  CHAMARTÍN;05-02 PROSPERIDAD;DOLORES, PASAJE, DE;7;077214010 Verde;Línea;2
443701,04;4477718,86;05  CHAMARTÍN;05-02 PROSPERIDAD;DOLORES, PASAJE, DE;8;077214010 Verde;Línea;2
443747,6;4477750,93;05  CHAMARTÍN;05-02 PROSPERIDAD;DOLORES, PASAJE, DE;9;077214010 Verde;Línea;3
443745,82;4477742,62;05  CHAMARTÍN;05-02 PROSPERIDAD;DOLORES, PASAJE, DE;14;077214010 Verde;Línea;6
443687,91;4477641,32;05  CHAMARTÍN;05-02 PROSPERIDAD;DOÑA CARLOTA, PASAJE, DE;1;077214010 Verde;Línea;3
443690,2;4477634,22;05  CHAMARTÍN;05-02 PROSPERIDAD;DOÑA CARLOTA, PASAJE, DE;2;077214010 Verde;Línea;3
443706,66;4477650,7;05  CHAMARTÍN;05-02 PROSPERIDAD;DOÑA CARLOTA, PASAJE, DE;3;077214010 Verde;Línea;3
443703,16;4477640,73;05  CHAMARTÍN;05-02 PROSPERIDAD;DOÑA CARLOTA, PASAJE, DE;6;077214010 Verde;Línea;1
443727,36;4477661,05;05  CHAMARTÍN;05-02 PROSPERIDAD;DOÑA CARLOTA, PASAJE, DE;9;077214010 Verde;Línea;3
443722,26;4477650,73;05  CHAMARTÍN;05-02 PROSPERIDAD;DOÑA CARLOTA, PASAJE, DE;10;077214010 Verde;Línea;5
443772,86;4477685,15;05  CHAMARTÍN;05-02 PROSPERIDAD;DOÑA CARLOTA, PASAJE, DE;15;077214010 Verde;Línea;6
443776,4;4477678,69;05  CHAMARTÍN;05-02 PROSPERIDAD;DOÑA CARLOTA, PASAJE, DE;18;077214010 Verde;Línea;6
442914,74;4477319,62;05  CHAMARTÍN;05-02 PROSPERIDAD;EUGENIO SALAZAR, CALLE, DE;4;077214010 Verde;Línea;4
442502,66;4476857,7;05  CHAMARTÍN;05-02 PROSPERIDAD;FRANCISCO GIRALTE, CALLE, DE;1;077214010 Verde;Línea;3
442481,95;4476885,25;05  CHAMARTÍN;05-02 PROSPERIDAD;FRANCISCO GIRALTE, CALLE, DE;2;077214010 Verde;Línea;1
442493,16;4476870,39;05  CHAMARTÍN;05-02 PROSPERIDAD;FRANCISCO GIRALTE, CALLE, DE;2;077214010 Verde;Línea;3
442460,78;4476901,34;05  CHAMARTÍN;05-02 PROSPERIDAD;FRANCISCO GIRALTE, CALLE, DE;4;077214010 Verde;Línea;2
443723,55;4477572,37;05  CHAMARTÍN;05-02 PROSPERIDAD;FRANCISCO VIVANCOS, CALLE, DE;2;077214010 Verde;Línea;2
443720,44;4477578,81;05  CHAMARTÍN;05-02 PROSPERIDAD;FRANCISCO VIVANCOS, CALLE, DE;3;077214010 Verde;Línea;2
443737,32;4477579,58;05  CHAMARTÍN;05-02 PROSPERIDAD;FRANCISCO VIVANCOS, CALLE, DE;6;077214010 Verde;Línea;1
443737,64;4477587,51;05  CHAMARTÍN;05-02 PROSPERIDAD;FRANCISCO VIVANCOS, CALLE, DE;7;077214010 Verde;Línea;2
443758,05;4477590,4;05  CHAMARTÍN;05-02 PROSPERIDAD;FRANCISCO VIVANCOS, CALLE, DE;10;077214010 Verde;Línea;6
443758,25;4477598,21;05  CHAMARTÍN;05-02 PROSPERIDAD;FRANCISCO VIVANCOS, CALLE, DE;11;077214010 Verde;Línea;4
443801,93;4477613,31;05  CHAMARTÍN;05-02 PROSPERIDAD;FRANCISCO VIVANCOS, CALLE, DE;14;077214010 Verde;Línea;4
443791,7;4477615,92;05  CHAMARTÍN;05-02 PROSPERIDAD;FRANCISCO VIVANCOS, CALLE, DE;15;077214010 Verde;Línea;1
443802,48;4477621,71;05  CHAMARTÍN;05-02 PROSPERIDAD;FRANCISCO VIVANCOS, CALLE, DE;19;077214010 Verde;Línea;1
443813,95;4477627,83;05  CHAMARTÍN;05-02 PROSPERIDAD;FRANCISCO VIVANCOS, CALLE, DE;21;077214010 Verde;Línea;1
443819,57;4477616,23;05  CHAMARTÍN;05-02 PROSPERIDAD;FRANCISCO VIVANCOS, CALLE, DE;21;077214010 Verde;Batería;3
442794,85;4477112,42;05  CHAMARTÍN;05-02 PROSPERIDAD;GENERAL ZABALA, CALLE, DEL;2;077214010 Verde;Línea;7
442741,65;4477157,78;05  CHAMARTÍN;05-02 PROSPERIDAD;GENERAL ZABALA, CALLE, DEL;8;077214010 Verde;Línea;4
442761,68;4477138,37;05  CHAMARTÍN;05-02 PROSPERIDAD;GENERAL ZABALA, CALLE, DEL;9;077214010 Verde;Línea;5
443451,38;4477766,12;05  CHAMARTÍN;05-02 PROSPERIDAD;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;1;077214010 Verde;Batería;8
443463,66;4477769,83;05  CHAMARTÍN;05-02 PROSPERIDAD;GUSTAVO FERNANDEZ BALBUENA, CALLE, DE;2;077214010 Verde;Línea;2
442588,94;4476768,26;05  CHAMARTÍN;05-02 PROSPERIDAD;HORCAJUELO, CALLE, DE;3;077214010 Verde;Línea;20
442529,74;4476849,48;05  CHAMARTÍN;05-02 PROSPERIDAD;HORCAJUELO, CALLE, DE;20;077214010 Verde;Línea;2
443585,66;4477853,59;05  CHAMARTÍN;05-02 PROSPERIDAD;HUELVA, CALLE, DE;7;077214010 Verde;Línea;3
443603,32;4477869,85;05  CHAMARTÍN;05-02 PROSPERIDAD;HUELVA, CALLE, DE;9;077214010 Verde;Línea;3
