Gis_X;Gis_Y;Distrito;Barrio;Calle;Nº Finca;Color;Batería/Línea;Número de Plazas
441016,2000000000;4471063,3500000000;02  ARGANZUELA;02-04 LEGAZPI;EL SOTO, CALLE, DE;2;Verde;Línea;3
441164,4100000000;4471450,7200000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;200;Azul;Batería;6
441179,5900000000;4471416,3400000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;204;Verde;Batería;5
441190,6600000000;4471392,0300000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;206 B;Verde;Batería;6
441198,2400000000;4471375,2700000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;206 C;Verde;Batería;8
441206,9100000000;4471354,2000000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;208;Azul;Batería;4
441212,0900000000;4471341,9800000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;210;Azul;Batería;5
441225,7800000000;4471309,4400000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;214;Azul;Batería;16
441292,2100000000;4471152,2700000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;228;Azul;Línea;13
441506,3200000000;4470778,1500000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;274;Verde;Línea;2
441432,2500000000;4470752,9100000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;282;Verde;Línea;1
441437,1200000000;4470758,9000000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;282;Verde;Línea;1
441457,8100000000;4470712,6200000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;286;Verde;Línea;10
441527,9100000000;4470718,4100000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;292;Verde;Línea;3
441512,2100000000;4470715,6500000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;292;Verde;Línea;9
441514,8200000000;4470768,0100000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;296;Verde;Línea;3
441526,8200000000;4470753,6500000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;298;Verde;Línea;3
441441,5900000000;4470715,1400000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;300;Verde;Línea;5
441414,7700000000;4470731,1500000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;300;Verde;Línea;8
441469,5800000000;4470698,2200000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;306;Verde;Línea;5
441502,8200000000;4470700,5200000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;310;Verde;Línea;4
441518,3600000000;4470710,4500000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;312;Verde;Línea;1
441456,8200000000;4470783,2300000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;316 A;Verde;Línea;2
441448,3200000000;4470772,7800000000;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;316 A;Verde;Línea;3
441210,2400000000;4470840,2000000000;02  ARGANZUELA;02-04 LEGAZPI;ENRIQUE SIMONIS, CALLE, DE;23;Verde;Línea;4
441211,2000000000;4470812,2000000000;02  ARGANZUELA;02-04 LEGAZPI;ENRIQUE SIMONIS, CALLE, DE;27;Verde;Línea;2
442240,5300000000;4471728,9200000000;02  ARGANZUELA;02-04 LEGAZPI;EROS, CALLE, DE;1 A;Verde;Línea;13
442241,4700000000;4471716,1000000000;02  ARGANZUELA;02-04 LEGAZPI;EROS, CALLE, DE;1 A;Verde;Batería;34
442376,4000000000;4471554,2200000000;02  ARGANZUELA;02-04 LEGAZPI;EROS, CALLE, DE;22;Verde;Línea;2
442297,4300000000;4471662,1200000000;02  ARGANZUELA;02-04 LEGAZPI;EROS, CALLE, DE;3;Verde;Línea;13
442367,7200000000;4471577,2000000000;02  ARGANZUELA;02-04 LEGAZPI;EROS, CALLE, DE;5;Verde;Línea;4
442359,6500000000;4471574,3300000000;02  ARGANZUELA;02-04 LEGAZPI;EROS, CALLE, DE;5;Verde;Línea;2
442291,5400000000;4471656,5200000000;02  ARGANZUELA;02-04 LEGAZPI;EROS, CALLE, DE;6;Verde;Batería;26
442382,5500000000;4471559,3400000000;02  ARGANZUELA;02-04 LEGAZPI;EROS, CALLE, DE;7;Verde;Línea;2
442356,1300000000;4471590,9400000000;02  ARGANZUELA;02-04 LEGAZPI;EROS, CALLE, DE;7 G;Verde;Línea;1
442415,1500000000;4471508,7700000000;02  ARGANZUELA;02-04 LEGAZPI;EROS, CALLE, DE;S/N;Verde;Línea;8
442320,4400000000;4471733,9500000000;02  ARGANZUELA;02-04 LEGAZPI;ESTRELLA HADAR, CALLE, DE LA;1 G;Verde;Línea;7
442312,7200000000;4471736,2100000000;02  ARGANZUELA;02-04 LEGAZPI;ESTRELLA HADAR, CALLE, DE LA;1 G;Verde;Línea;2
442287,6600000000;4471706,4100000000;02  ARGANZUELA;02-04 LEGAZPI;ESTRELLA HADAR, CALLE, DE LA;2;Verde;Línea;5
442289,8100000000;4471717,2100000000;02  ARGANZUELA;02-04 LEGAZPI;ESTRELLA HADAR, CALLE, DE LA;2;Verde;Línea;9
442326,4700000000;4471747,8400000000;02  ARGANZUELA;02-04 LEGAZPI;ESTRELLA HADAR, CALLE, DE LA;S/N;Verde;Línea;2
441161,5300000000;4471240,5500000000;02  ARGANZUELA;02-04 LEGAZPI;FRIGILIANA, CALLE, DE;2;Verde;Línea;4
441174,7800000000;4471253,0600000000;02  ARGANZUELA;02-04 LEGAZPI;FRIGILIANA, CALLE, DE;2;Verde;Línea;1
441146,7600000000;4471226,5500000000;02  ARGANZUELA;02-04 LEGAZPI;FRIGILIANA, CALLE, DE;2 D;Verde;Línea;1
441112,4200000000;4471193,6400000000;02  ARGANZUELA;02-04 LEGAZPI;FRIGILIANA, CALLE, DE;S/N;Verde;Línea;7
441382,2000000000;4471343,4100000000;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;27;Verde;Línea;13
441390,9500000000;4471338,9100000000;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;27;Verde;Línea;11
441476,7500000000;4471126,0700000000;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;33;Azul;Línea;2
441469,9400000000;4471142,2000000000;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;33;Azul;Línea;3
441459,6700000000;4471166,0900000000;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;33;Azul;Línea;5
441319,2600000000;4471504,1300000000;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;4 A;Verde;Línea;6
441309,8400000000;4471510,0300000000;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;4 A;Verde;Línea;2
441323,5800000000;4471477,8300000000;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;4 B;Verde;Línea;7
441337,9200000000;4471446,0300000000;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;4 D;Verde;Línea;4
441336,2200000000;4471464,8100000000;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;4 D;Verde;Línea;10
441346,1900000000;4471426,4900000000;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;4 E;Verde;Línea;2
441425,1400000000;4471246,1700000000;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;6;Azul;Línea;15
441377,0300000000;4471370,9600000000;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;6 B;Verde;Línea;3
441452,6800000000;4471182,6500000000;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;S/N;Azul;Línea;2
441356,1300000000;4471404,2600000000;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;S/N;Verde;Línea;4
441358,4500000000;4471413,5600000000;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;S/N;Verde;Línea;1
441364,1500000000;4471400,6500000000;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;S/N;Verde;Línea;2
441263,7500000000;4470864,6600000000;02  ARGANZUELA;02-04 LEGAZPI;JOSE ANTONIO ZAPATA, CALLE, DE;3;Verde;Línea;1
441311,9100000000;4470866,8400000000;02  ARGANZUELA;02-04 LEGAZPI;JOSE ANTONIO ZAPATA, CALLE, DE;4;Verde;Línea;3
441286,9400000000;4470865,6600000000;02  ARGANZUELA;02-04 LEGAZPI;JOSE ANTONIO ZAPATA, CALLE, DE;5;Verde;Línea;7
441268,7500000000;4470944,5800000000;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;1;Verde;Línea;7
441190,2800000000;4470945,3400000000;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;14;Verde;Batería;15
441118,1300000000;4470988,9200000000;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;18;Verde;Línea;4
441136,9100000000;4470968,8200000000;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;18;Verde;Línea;2
441128,0400000000;4470966,5900000000;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;19;Verde;Línea;4
441112,9000000000;4470982,9300000000;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;19;Verde;Línea;5
441265,8900000000;4470948,5800000000;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;2;Verde;Línea;1
441276,8300000000;4470949,1300000000;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;2 A;Verde;Línea;2
441085,5500000000;4471012,2400000000;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;21;Verde;Línea;9
441250,9400000000;4470948,2500000000;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;3;Verde;Línea;3
441080,0200000000;4471029,8500000000;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;36;Verde;Línea;2
441104,0300000000;4471004,3200000000;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;36;Verde;Línea;2
441094,2400000000;4471014,5900000000;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;36;Verde;Línea;3
441220,9700000000;4470946,9300000000;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;8;Verde;Línea;2
441507,2700000000;4471247,0500000000;02  ARGANZUELA;02-04 LEGAZPI;LITIO, CALLE, DEL;1;Verde;Línea;2
441486,7100000000;4471295,0400000000;02  ARGANZUELA;02-04 LEGAZPI;LITIO, CALLE, DEL;2;Verde;Línea;8
441489,2000000000;4471276,1000000000;02  ARGANZUELA;02-04 LEGAZPI;LITIO, CALLE, DEL;3;Verde;Línea;16
441499,5700000000;4471264,9000000000;02  ARGANZUELA;02-04 LEGAZPI;LITIO, CALLE, DEL;3;Verde;Línea;3
441005,8800000000;4471186,9900000000;02  ARGANZUELA;02-04 LEGAZPI;MAESTRO ARBOS, CALLE, DEL;13;Azul;Batería;33
441115,7800000000;4471409,8600000000;02  ARGANZUELA;02-04 LEGAZPI;MANUEL ALEIXANDRE, CALLE, DE;10;Verde;Línea;22
441155,5300000000;4471430,7300000000;02  ARGANZUELA;02-04 LEGAZPI;MANUEL ALEIXANDRE, CALLE, DE;13;Verde;Línea;3
441108,5300000000;4471410,5100000000;02  ARGANZUELA;02-04 LEGAZPI;MANUEL ALEIXANDRE, CALLE, DE;5;Verde;Línea;17
441098,2700000000;4470872,7400000000;02  ARGANZUELA;02-04 LEGAZPI;MANZANARES, AVENIDA, DEL;S/N;Azul;Línea;4
442306,3300000000;4471798,9100000000;02  ARGANZUELA;02-04 LEGAZPI;MENDEZ ALVARO, CALLE, DE;70;Verde;Batería;2
442312,9500000000;4471800,6800000000;02  ARGANZUELA;02-04 LEGAZPI;MENDEZ ALVARO, CALLE, DE;70;Verde;Línea;3
442323,7000000000;4471778,5100000000;02  ARGANZUELA;02-04 LEGAZPI;MENDEZ ALVARO, CALLE, DE;72;Verde;Batería;12
442325,0300000000;4471786,7200000000;02  ARGANZUELA;02-04 LEGAZPI;MENDEZ ALVARO, CALLE, DE;72;Verde;Línea;3
442376,3400000000;4471726,4400000000;02  ARGANZUELA;02-04 LEGAZPI;MENDEZ ALVARO, CALLE, DE;74;Verde;Línea;13
442360,8600000000;4471733,2400000000;02  ARGANZUELA;02-04 LEGAZPI;MENDEZ ALVARO, CALLE, DE;74;Verde;Batería;14
442383,7000000000;4471706,1200000000;02  ARGANZUELA;02-04 LEGAZPI;MENDEZ ALVARO, CALLE, DE;S/N;Verde;Línea;11
442197,6400000000;4471451,4800000000;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;Azul;Línea;7
442131,2800000000;4471596,0500000000;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;Azul;Batería;6
442138,4200000000;4471599,4200000000;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;Azul;Batería;6
442152,4300000000;4471606,0900000000;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;Azul;Batería;6
442144,9900000000;4471585,4700000000;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;Azul;Batería;11
442124,1000000000;4471612,7500000000;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;Azul;Batería;3
442130,8700000000;4471615,9700000000;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;Azul;Batería;3
442151,3500000000;4471625,6500000000;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;Azul;Batería;3
442145,4000000000;4471602,8300000000;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;Azul;Batería;6
442144,4200000000;4471622,1800000000;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;Azul;Batería;3
442116,9100000000;4471609,4400000000;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;Azul;Batería;3
442137,7000000000;4471619,3200000000;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;Azul;Batería;3
442084,7100000000;4471625,2000000000;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;Azul;Línea;11
441131,8700000000;4471325,7300000000;02  ARGANZUELA;02-04 LEGAZPI;MOLINO, PASEO, DEL;11;Azul;Línea;2
441157,5200000000;4471306,7500000000;02  ARGANZUELA;02-04 LEGAZPI;MOLINO, PASEO, DEL;11;Azul;Línea;6
441150,5300000000;4471288,5900000000;02  ARGANZUELA;02-04 LEGAZPI;MOLINO, PASEO, DEL;13;Azul;Línea;11
441172,4100000000;4471295,8300000000;02  ARGANZUELA;02-04 LEGAZPI;MOLINO, PASEO, DEL;13;Azul;Línea;2
441201,2200000000;4471274,7600000000;02  ARGANZUELA;02-04 LEGAZPI;MOLINO, PASEO, DEL;17;Azul;Línea;6
441225,7800000000;4471256,8800000000;02  ARGANZUELA;02-04 LEGAZPI;MOLINO, PASEO, DEL;19;Azul;Línea;1
441095,7600000000;4471351,4500000000;02  ARGANZUELA;02-04 LEGAZPI;MOLINO, PASEO, DEL;5;Azul;Línea;5
441205,6900000000;4471247,6600000000;02  ARGANZUELA;02-04 LEGAZPI;MOLINO, PASEO, DEL;8;Azul;Línea;6
441118,6200000000;4471335,0400000000;02  ARGANZUELA;02-04 LEGAZPI;MOLINO, PASEO, DEL;9;Azul;Línea;2
442284,9500000000;4471511,4300000000;02  ARGANZUELA;02-04 LEGAZPI;NEREIDA, CALLE, DE;1;Verde;Línea;14
442294,7600000000;4471489,9700000000;02  ARGANZUELA;02-04 LEGAZPI;NEREIDA, CALLE, DE;18;Verde;Línea;1
442265,7800000000;4471524,5200000000;02  ARGANZUELA;02-04 LEGAZPI;NEREIDA, CALLE, DE;18;Verde;Línea;4
442280,6800000000;4471506,9100000000;02  ARGANZUELA;02-04 LEGAZPI;NEREIDA, CALLE, DE;18;Verde;Línea;2
441098,0100000000;4471291,4300000000;02  ARGANZUELA;02-04 LEGAZPI;NERJA, CALLE, DE;1;Verde;Línea;6
441067,8600000000;4471263,4300000000;02  ARGANZUELA;02-04 LEGAZPI;NERJA, CALLE, DE;9;Verde;Línea;4
441048,9600000000;4471245,8900000000;02  ARGANZUELA;02-04 LEGAZPI;NERJA, CALLE, DE;9;Verde;Línea;3
441247,9000000000;4470809,8200000000;02  ARGANZUELA;02-04 LEGAZPI;NESTARES, CALLE, DE;11;Verde;Línea;1
441243,1600000000;4470933,0900000000;02  ARGANZUELA;02-04 LEGAZPI;NESTARES, CALLE, DE;2;Verde;Línea;2
441247,0500000000;4470833,4000000000;02  ARGANZUELA;02-04 LEGAZPI;NESTARES, CALLE, DE;20;Verde;Línea;7
441248,2100000000;4470894,9200000000;02  ARGANZUELA;02-04 LEGAZPI;NESTARES, CALLE, DE;5;Verde;Línea;8
441403,2800000000;4471453,2600000000;02  ARGANZUELA;02-04 LEGAZPI;ONICE, CALLE, DEL;2;Verde;Línea;4
441376,0900000000;4471441,5700000000;02  ARGANZUELA;02-04 LEGAZPI;ONICE, CALLE, DEL;2;Verde;Línea;6
441390,0300000000;4471442,9300000000;02  ARGANZUELA;02-04 LEGAZPI;ONICE, CALLE, DEL;2;Verde;Línea;9
441433,4700000000;4471466,0900000000;02  ARGANZUELA;02-04 LEGAZPI;ONICE, CALLE, DEL;5;Verde;Línea;6
441444,8400000000;4471466,5800000000;02  ARGANZUELA;02-04 LEGAZPI;ONICE, CALLE, DEL;7;Verde;Línea;10
441459,4100000000;4471477,2900000000;02  ARGANZUELA;02-04 LEGAZPI;ONICE, CALLE, DEL;7;Verde;Línea;3
442431,7100000000;4471572,8200000000;02  ARGANZUELA;02-04 LEGAZPI;PLANETA TIERRA, CALLE, DEL;2;Verde;Línea;13
442354,6300000000;4471507,4500000000;02  ARGANZUELA;02-04 LEGAZPI;PLANETA TIERRA, CALLE, DEL;4;Verde;Línea;16
442450,7500000000;4471627,0100000000;02  ARGANZUELA;02-04 LEGAZPI;PLANETA TIERRA, CALLE, DEL;S/N;Verde;Batería;7
442312,5400000000;4471472,6500000000;02  ARGANZUELA;02-04 LEGAZPI;PLANETA TIERRA, CALLE, DEL;S/N;Verde;Línea;4
442281,7500000000;4471446,5800000000;02  ARGANZUELA;02-04 LEGAZPI;PLANETA TIERRA, CALLE, DEL;S/N;Verde;Línea;11
442433,3200000000;4471647,4300000000;02  ARGANZUELA;02-04 LEGAZPI;PLANETA TIERRA, CALLE, DEL;S/N;Verde;Batería;12
442447,1500000000;4471642,2800000000;02  ARGANZUELA;02-04 LEGAZPI;PLANETA TIERRA, CALLE, DEL;S/N;Verde;Línea;11
441528,5300000000;4471377,9100000000;02  ARGANZUELA;02-04 LEGAZPI;PLOMO, CALLE, DEL;2;Azul;Línea;2
441516,9100000000;4471405,2000000000;02  ARGANZUELA;02-04 LEGAZPI;PLOMO, CALLE, DEL;3 A;Azul;Línea;4
441512,7800000000;4471399,1800000000;02  ARGANZUELA;02-04 LEGAZPI;PLOMO, CALLE, DEL;3 A;Verde;Línea;13
441508,4100000000;4471424,7800000000;02  ARGANZUELA;02-04 LEGAZPI;PLOMO, CALLE, DEL;4;Azul;Línea;2
441485,0900000000;4471464,6500000000;02  ARGANZUELA;02-04 LEGAZPI;PLOMO, CALLE, DEL;5 A;Verde;Línea;4
441470,3400000000;4471498,9100000000;02  ARGANZUELA;02-04 LEGAZPI;PLOMO, CALLE, DEL;5 C;Verde;Línea;1
441491,5300000000;4471464,5800000000;02  ARGANZUELA;02-04 LEGAZPI;PLOMO, CALLE, DEL;6;Verde;Línea;3
441472,2200000000;4471510,2300000000;02  ARGANZUELA;02-04 LEGAZPI;PLOMO, CALLE, DEL;7;Verde;Línea;5
441571,3500000000;4470947,0500000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;10;Verde;Batería;7
441769,0400000000;4470949,9800000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;11;Verde;Batería;1
441762,4000000000;4470944,1800000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;11;Verde;Batería;1
441583,3100000000;4470961,9800000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;12;Verde;Batería;3
441754,1200000000;4470924,7100000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;13;Azul;Línea;5
441766,0800000000;4470926,3600000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;13;Azul;Línea;9
441584,4900000000;4470976,5500000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;14 A;Azul;Línea;9
441604,9600000000;4470989,0300000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;14 B;Verde;Batería;15
441604,8700000000;4471001,6100000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;14 C;Azul;Línea;4
441681,5200000000;4471060,6700000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;20;Azul;Línea;14
441683,2500000000;4471052,7000000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;20;Verde;Línea;15
441728,4000000000;4471086,5400000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;24;Verde;Línea;5
441740,3700000000;4471035,9500000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;26;Verde;Batería;4
441730,7400000000;4471027,9300000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;26;Verde;Batería;4
441712,0500000000;4471011,9600000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;28;Verde;Batería;4
441721,2400000000;4471019,7700000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;28;Verde;Batería;4
441722,8100000000;4471004,0600000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;28;Verde;Batería;4
441715,9600000000;4470998,3600000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;28;Verde;Batería;4
441561,3800000000;4470947,3100000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;3;Azul;Línea;2
441548,2000000000;4470931,0400000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;3;Azul;Línea;4
441727,4000000000;4470975,0400000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;30;Verde;Batería;4
441756,6400000000;4470950,8000000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;30;Verde;Batería;4
441743,5500000000;4470956,1900000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;30;Verde;Batería;4
441755,3500000000;4470966,1200000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;30;Verde;Batería;4
441740,4500000000;4470969,7200000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;30;Verde;Batería;4
441735,4900000000;4470965,5600000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;30;Verde;Batería;4
441747,2900000000;4470975,5200000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;30;Verde;Batería;4
441748,6600000000;4470960,3400000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;30;Verde;Batería;4
441739,2800000000;4470985,0300000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;30;Verde;Batería;4
441732,2300000000;4470979,3400000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;30;Verde;Batería;4
441514,9800000000;4470889,3700000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;4;Azul;Línea;14
441510,7500000000;4470871,1800000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;4;Azul;Batería;12
441754,9500000000;4470943,0200000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;40;Verde;Batería;2
441626,6600000000;4471027,2000000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;5;Azul;Línea;7
441534,8000000000;4470901,4600000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;8;Azul;Batería;10
441747,0900000000;4471009,6300000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;9;Verde;Batería;3
441742,7800000000;4471004,4400000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;9;Verde;Batería;4
441734,6500000000;4471013,9700000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;9;Verde;Batería;4
441739,7000000000;4471018,1600000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;9;Verde;Batería;3
441746,7000000000;4471023,8200000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;9;Verde;Batería;3
441723,9700000000;4470988,7400000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;S/N;Verde;Batería;4
441763,4500000000;4470956,7300000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;S/N;Verde;Batería;4
441759,1000000000;4470985,5300000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;S/N;Verde;Batería;4
441727,7200000000;4471008,3600000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;S/N;Verde;Batería;4
441744,2300000000;4470989,0900000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;S/N;Verde;Batería;4
441752,1700000000;4470980,0200000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;S/N;Verde;Batería;4
441751,0000000000;4470994,9200000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;S/N;Verde;Batería;4
441735,8200000000;4470998,8000000000;02  ARGANZUELA;02-04 LEGAZPI;PUERTO DE BEJAR, CALLE, DEL;S/N;Verde;Batería;4
