gis_x;gis_y;fecha_alta;fecha_baja;distrito;barrio;calle;num_finca;matricula
442149,8504670000;4477139,8506420000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;ANTONIO PEREZ, CALLE, DE;28;0505110465
442149,8504670000;4477139,8506420000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;ANTONIO PEREZ, CALLE, DE;28;0205110465
442251,7393560000;4477138,4061970000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;ANTONIO RODRIGUEZ VILLA, CALLE, DE;1;0505110485
442251,7393560000;4477138,4061970000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;ANTONIO RODRIGUEZ VILLA, CALLE, DE;1;0205110485
442176,2484560000;4477861,6894300000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;ARGA, CALLE, DEL;8;0505110492
442335,9543380000;4477779,4166490000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;ARGA, CALLE, DEL;24;0505110494
442335,9543380000;4477779,4166490000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;ARGA, CALLE, DEL;24;0205110494
441706,6929000000;4477913,8005410000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;ARMANDO PALACIO VALDES, CALLE, DE;3;0505110520
441706,6929000000;4477913,8005410000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;ARMANDO PALACIO VALDES, CALLE, DE;3;0205110520
441779,7484560000;4478000,8838740000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;ARMANDO PALACIO VALDES, CALLE, DE;13;0505110519
441779,7484560000;4478000,8838740000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;ARMANDO PALACIO VALDES, CALLE, DE;13;0205110519
441535,0774390000;4477626,4644730000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;BALBINA VALVERDE, CALLE, DE;9;0505110512
441534,7019605620;4477626,6501461500;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;BALBINA VALVERDE, CALLE, DE;9;0205110512
441598,7441060000;4477731,5755840000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;BALBINA VALVERDE, CALLE, DE;16;0505110513
441598,9056642660;4477731,2427387400;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;BALBINA VALVERDE, CALLE, DE;16;0205110513
441613,5817890000;4477803,8560970000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;BALBINA VALVERDE, CALLE, DE;24;0505110459
441613,5817890000;4477803,8560970000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;BALBINA VALVERDE, CALLE, DE;24;0205110459
441665,1373450000;4477866,4672080000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;BALBINA VALVERDE, CALLE, DE;28;0505110457
441665,1373450000;4477866,4672080000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;BALBINA VALVERDE, CALLE, DE;28;0205110457
441506,2389975990;4477224,9927387400;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;BELALCAZAR, CALLE, DE;2;0205110330
441501,0723309330;4477303,2427387400;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;BELALCAZAR, CALLE, DE;7;0205110332
442434,9889975990;4477688,9927387400;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;CALERAS, CALLE, DE LAS;8;0505110434
442434,9889975990;4477688,9927387400;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;CALERAS, CALLE, DE LAS;8;0205110434
442407,7628490000;4477605,0512450000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;CALERAS, CALLE, DE LAS;11;0505110436
442407,7628490000;4477605,0512450000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;CALERAS, CALLE, DE LAS;11;0205110436
441413,9052350000;4477363,6245250000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;CARBONERO Y SOL, CALLE, DE;2;0205110336
441727,3501087110;4477363,6871831800;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;CARBONERO Y SOL, CALLE, DE;17;0205110334
441615,9056642660;4477353,9094054000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;CARBONERO Y SOL, CALLE, DE;22;0205110333
441440,4889975990;4476686,9927387400;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;CASTELLANA, PASEO, DE LA;74;0205110298
441398,1556642660;4477183,2427387400;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;CASTELLANA, PASEO, DE LA;92;0205110290
441424,2100450000;4477609,4670100000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;CASTELLANA, PASEO, DE LA;114;0205110291
441442,2441060000;4477618,7422510000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;CASTELLANA, PASEO, DE LA;114;0505110419
441442,4056642660;4477622,2010720700;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;CASTELLANA, PASEO, DE LA;114;0205110419
441429,2819050000;4477698,1820800000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;CASTELLANA, PASEO, DE LA;116;0205110292
441448,2152050000;4477700,6558800000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;CASTELLANA, PASEO, DE LA;116;0205110337
441447,7389975990;4477910,6316276300;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;CASTELLANA, PASEO, DE LA;126;0205110294
441465,0723309330;4477898,2427387400;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;CASTELLANA, PASEO, DE LA;126;0205110342
441476,6290950000;4478038,5703450000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;CASTELLANA, PASEO, DE LA;134;0205110344
441459,6278864880;4478059,2427387400;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;CASTELLANA, PASEO, DE LA;136;0205110299
441422,3223309330;4476758,5760720700;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;CASTELLANA, PASEO, DE LA;S/N;0205110285
441441,2389975990;4477833,1594054000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;CASTELLANA, PASEO, DE LA;S/N;0205110293
441503,6556642660;4476733,7427387400;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;CASTELLANA, PASEO, DE LA;S/N;0205110323
442283,9707300000;4476620,6913950000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;CASTELLO, CALLE, DE;123;0205110305
441916,5167753770;4476817,9649609600;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;CASTELLON DE LA PLANA, CALLE, DE;5;0205110310
441966,8380950000;4476913,1905900000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;CASTELLON DE LA PLANA, CALLE, DE;12;0205110311
442016,8152950000;4476971,3238900000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;CASTELLON DE LA PLANA, CALLE, DE;16;0205110312
442162,9706780000;4478021,9116520000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;CIDACOS, CALLE, DEL;S/N;0505110499
442162,9706780000;4478021,9116520000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;CIDACOS, CALLE, DEL;S/N;0205110499
442226,9151230000;4477922,4672080000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;CINCA, CALLE, DEL;5;0505110449
442229,5185051890;4477922,3071384400;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;CINCA, CALLE, DEL;5;0205110449
442366,0221090000;4477851,5697640000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;CINCA, CALLE, DEL;23;0505110450
442366,2698617970;4477852,1069362700;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;CINCA, CALLE, DEL;23;0205110450
441991,8595670000;4478111,7449860000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;CONCHA ESPINA, AVENIDA, DE;22;0505110454
441991,8595670000;4478111,7449860000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;CONCHA ESPINA, AVENIDA, DE;22;0205110454
442101,0817890000;4478105,9116520000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;CONCHA ESPINA, AVENIDA, DE;28;0505110453
442100,2945531550;4478105,5760720700;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;CONCHA ESPINA, AVENIDA, DE;28;0205110453
442394,6375600000;4478097,5725040000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;CONCHA ESPINA, AVENIDA, DE;32;0505110463
442318,7484560000;4478097,7172080000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;CONCHA ESPINA, AVENIDA, DE;S/N;0505110458
442318,7484560000;4478097,7172080000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;CONCHA ESPINA, AVENIDA, DE;S/N;0205110458
442397,0723309330;4478097,2427387400;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;CONCHA ESPINA, AVENIDA, DE;S/N;0205110463
441736,0723309330;4477583,4094054000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;DANIEL URRABIETA, CALLE, DE;1;0205110510
441759,7441060000;4477772,1866950000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;DANIEL URRABIETA, CALLE, DE;12;0505110516
441759,4056642660;4477772,4094054000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;DANIEL URRABIETA, CALLE, DE;12;0205110516
441826,9984560000;4477803,3005410000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;DARRO, CALLE, DE;6;0505110523
441825,5723309330;4477803,4094054000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;DARRO, CALLE, DE;6;0205110523
441837,3595670000;4477973,8560970000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;DARRO, CALLE, DE;23;0505110517
441836,8871457480;4477973,8723683700;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;DARRO, CALLE, DE;23;0205110517
441965,8366990000;4477419,8718800000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;DOCTOR ARCE, AVENIDA, DEL;6;0505110524
441965,8366990000;4477419,8718800000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;DOCTOR ARCE, AVENIDA, DEL;6;0205110524
442029,1700320000;4477467,5015100000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;DOCTOR ARCE, AVENIDA, DEL;11;0505110526
442029,1700320000;4477467,5015100000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;DOCTOR ARCE, AVENIDA, DEL;11;0205110526
442210,6556642660;4477558,8260720700;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;DOCTOR ARCE, AVENIDA, DEL;16;0205110466
442192,1329950000;4477571,1681770000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;DOCTOR ARCE, AVENIDA, DEL;25;0505110429
442192,1329950000;4477571,1681770000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;DOCTOR ARCE, AVENIDA, DEL;25;0205110429
442266,3922540000;4477642,6866950000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;DOCTOR ARCE, AVENIDA, DEL;31;0505110430
442266,3922540000;4477642,6866950000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;DOCTOR ARCE, AVENIDA, DEL;31;0205110430
442332,1655540000;4477706,0929640000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;DOCTOR ARCE, AVENIDA, DEL;37;0505110431
442330,6556642660;4477706,2427387400;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;DOCTOR ARCE, AVENIDA, DEL;37;0205110431
442077,5774390000;4477462,9459540000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;DOCTOR ARCE, AVENIDA, DEL;10 B;0505110525
442077,4056642660;4477462,0945905900;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;DOCTOR ARCE, AVENIDA, DEL;10 B;0205110525
442395,5126590000;4477017,3421070000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;DUQUE DE SEVILLA, CALLE, DEL;2;0505110482
442395,5126590000;4477017,3421070000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;DUQUE DE SEVILLA, CALLE, DEL;2;0205110482
442251,7389975990;4476761,5760720700;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;EDISON, CALLE, DE;3;0205110303
442414,7214720000;4477392,0114630000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;EMILIO CAMPION, CALLE, DE;9;0505110473
442414,7214720000;4477392,0114630000;01/01/2017;12/02/2021;05  CHAMARTÍN;05-01 EL VISO;EMILIO CAMPION, CALLE, DE;9;0205110473
442321,3552170000;4477665,5755840000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;ESTEVEZ, CALLE, DE;S/N;0505110469
442321,3552170000;4477665,5755840000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;ESTEVEZ, CALLE, DE;S/N;0205110469
442308,2393560000;4477169,5173080000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;FELIPE CAMPOS, CALLE, DE;11;0505110437
442308,2393560000;4477169,5173080000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;FELIPE CAMPOS, CALLE, DE;11;0205110437
442375,5733240000;4477102,3818340000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;FELIPE CAMPOS, CALLE, DE;2 C;0505110481
442375,5733240000;4477102,3818340000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;FELIPE CAMPOS, CALLE, DE;2 C;0205110481
441871,4131690000;4477691,4634810000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;FRANCISCO ALCANTARA, CALLE, DE;24;0505110507
441871,4131690000;4477691,4634810000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;FRANCISCO ALCANTARA, CALLE, DE;24;0205110507
442311,1793250000;4476837,6198840000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;FRANCISCO SILVELA, CALLE, DE;124;0505110425
442311,2389975990;4476836,2427387400;01/01/2017;12/02/2021;05  CHAMARTÍN;05-01 EL VISO;FRANCISCO SILVELA, CALLE, DE;124;0205110425
442219,7208370000;4477288,7950860000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;FRANCO, CALLE, DE;26;0505110480
442220,8223309330;4477289,9094054000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;FRANCO, CALLE, DE;26;0205110480
441772,8595670000;4477898,0227630000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;FRAY JUAN GIL, CALLE, DE;5;0505110518
441774,3223309330;4477899,4094054000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;FRAY JUAN GIL, CALLE, DE;5;0205110518
442212,4245410000;4477072,6099010000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;GABRIEL LOBO, CALLE, DE;6;0505110464
442212,4245410000;4477072,6099010000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;GABRIEL LOBO, CALLE, DE;6;0205110464
442346,1288800000;4477220,3818340000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;GABRIEL LOBO, CALLE, DE;25;0505110475
442346,1288800000;4477220,3818340000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;GABRIEL LOBO, CALLE, DE;25;0205110475
442377,2399910000;4477241,0485000000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;GABRIEL LOBO, CALLE, DE;26;0505110468
442377,9324421410;4477241,1040205600;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;GABRIEL LOBO, CALLE, DE;26;0205110468
442280,1700320000;4477444,6126210000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;GALLARZA, CALLE, DE;19;0505110478
442280,1700320000;4477444,6126210000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;GALLARZA, CALLE, DE;19;0205110478
442227,5902280000;4477694,4621140000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;GENIL, CALLE, DEL;1;0505110490
442227,0723309330;4477694,2427387400;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;GENIL, CALLE, DEL;1;0205110490
442281,0262340000;4477878,3190600000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;GENIL, CALLE, DEL;17;0505110493
442280,5723309330;4477878,4927387400;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;GENIL, CALLE, DEL;17;0205110493
441598,7493950000;4477290,5929900000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;GRIJALBA, CALLE, DE;17;0205110331
441838,6362170000;4477539,0919720000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;GUADALQUIVIR, CALLE, DEL;3;0505110455
441838,6362170000;4477539,0919720000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;GUADALQUIVIR, CALLE, DEL;3;0205110455
441659,0774390000;4477598,7978060000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;GUADALQUIVIR, CALLE, DEL;11;0505110456
441659,0774390000;4477598,7978060000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;GUADALQUIVIR, CALLE, DEL;11;0205110456
441736,1329950000;4477582,7978060000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;GUADALQUIVIR, CALLE, DEL;16;0505110510
441951,1700320000;4477696,1681770000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;GUADIANA, CALLE, DEL;8;0505110506
441952,1556642660;4477696,0760720700;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;GUADIANA, CALLE, DEL;8;0205110506
441611,6852950000;4478016,0674450000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;GUTIERREZ SOLANA, CALLE, DE;4;0205110347
441694,3223309330;4477972,6594054000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;GUTIERREZ SOLANA, CALLE, DE;8;0205110352
441488,3143950000;4477847,3546450000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;HERMANOS PINZON, CALLE, DE LOS;1;0205110340
441488,6934100000;4477808,0029070000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;HERMANOS PINZON, CALLE, DE LOS;4;0205110339
441741,8223309330;4477177,6594054000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;JORGE MANRIQUE, CALLE, DE;27;0205110327
441471,0723309330;4476842,5760720700;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;JOSE GUTIERREZ ABASCAL, CALLE, DE;2;0205110286
441419,5723309330;4476954,8260720700;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;JOSE GUTIERREZ ABASCAL, CALLE, DE;S/N;0205110288
441919,7389975990;4477142,8260720700;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;JUAN DE LA CIERVA, CALLE, DE;6;0205110353
441488,0723309330;4477724,2427387400;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;1;0205110338
441549,0774390000;4477785,0755840000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;22;0505110420
441549,9612198220;4477785,1871831800;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;22;0205110420
441767,0800950000;4478058,1117450000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;25;0205110351
441604,6929000000;4477839,8560970000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;28;0505110421
441602,7945531550;4477837,6871831800;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;28;0205110421
441681,9706780000;4477922,6894300000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;42;0505110422
441681,6556642660;4477921,6594054000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;42;0205110422
441760,9984560000;4478014,0505410000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;52;0505110460
441756,9056642660;4478009,9094054000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;52;0205110460
441585,5723309330;4477854,6316276300;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;LA HABANA, PASEO, DE;S/N;0205110343
441972,4056642660;4476621,4927387400;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;LAGASCA, CALLE, DE;150;0205110315
442182,6278864880;4476796,6871831800;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, CALLE, DE;40;0205110308
441949,4056642660;4476646,1594054000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, CALLE, DE;S/N;0205110316
442290,3504670000;4476908,4617530000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, GLORIETA, DE;4;0505110424
442290,3504670000;4476908,4617530000;01/01/2017;07/07/2021;05  CHAMARTÍN;05-01 EL VISO;LOPEZ DE HOYOS, GLORIETA, DE;4;0205110424
442312,0548060000;4477310,8633150000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;LORIGA, PASAJE, DE;2;0505110476
442312,0548060000;4477310,8633150000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;LORIGA, PASAJE, DE;2;0205110476
441452,6556642660;4477140,5760720700;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;MAESTRO RIPOLL, CALLE, DEL;5;0205110287
441615,7389975990;4478128,4927387400;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;MARCELIANO SANTA MARIA, CALLE, DE;11;0205110348
442404,2399910000;4477289,6225740000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;MARIA FRANCISCA, CALLE, DE;5;0505110474
442404,9889975990;4477290,5760720700;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;MARIA FRANCISCA, CALLE, DE;5;0205110474
441687,2441060000;4477743,3903990000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;MARIA GUERRERO, PLAZA, DE;1;0505110515
441687,2441060000;4477743,3903990000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;MARIA GUERRERO, PLAZA, DE;1;0205110515
442324,6844350000;4477374,4559080000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;MARQUES DE VALDECILLA, CALLE, DEL;6;0505110477
442324,6844350000;4477374,4559080000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;MARQUES DE VALDECILLA, CALLE, DEL;6;0205110477
442373,3552170000;4477518,5755840000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;MARQUES DE VALDECILLA, CALLE, DEL;41;0505110471
442373,3552170000;4477518,5755840000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;MARQUES DE VALDECILLA, CALLE, DEL;41;0205110471
442190,5723309330;4476624,0760720700;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;NUﾑEZ DE BALBOA, CALLE, DE;120;0205110306
442149,9056642660;4476879,3260720700;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;OQUENDO, CALLE, DE;23;0205110313
442056,6885500000;4477633,0570650000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;ORIA, CALLE, DEL;8;0505110488
442056,6885500000;4477633,0570650000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;ORIA, CALLE, DEL;8;0205110488
442205,4663280000;4477553,2422510000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;ORIA, CALLE, DEL;31;0505110466
441961,9831950000;4477044,7047900000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;PABLO ARANDA, CALLE, DE;3;0205110318
442085,1072950000;4477019,6437900000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;PABLO ARANDA, CALLE, DE;24;0205110317
441635,4007580000;4476743,0146130000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;PEDRO DE VALDIVIA, CALLE, DE;1;0205110324
441904,9056642660;4476712,7427387400;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;PEDRO DE VALDIVIA, CALLE, DE;15;0205110309
441749,5723309330;4476766,7427387400;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;PEDRO DE VALDIVIA, CALLE, DE;20;0205110326
442158,9889975990;4476704,4094054000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;PEDRO DE VALDIVIA, CALLE, DE;21;0205110307
442338,4056642660;4476672,4094054000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;PEDRO DE VALDIVIA, CALLE, DE;38;0205110304
441687,1556642660;4476688,1594054000;01/07/2014;;05  CHAMARTÍN;05-01 EL VISO;PINAR, CALLE, DEL;18;0205110325
442016,8040120000;4477870,8005410000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;PISUERGA, CALLE, DEL;8;0505110504
442015,9056642660;4477873,0205165200;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;PISUERGA, CALLE, DEL;8;0205110504
442434,9577380000;4477121,2251510000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;PRINCIPE DE VERGARA, CALLE, DEL;131;0505110438
442434,9577380000;4477121,2251510000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;PRINCIPE DE VERGARA, CALLE, DEL;131;0205110438
442446,6288800000;4477229,8447970000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;PRINCIPE DE VERGARA, CALLE, DEL;135;0505110435
442446,7282801550;4477231,8643505200;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;PRINCIPE DE VERGARA, CALLE, DEL;135;0205110435
442468,0920680000;4477455,3389770000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;PRINCIPE DE VERGARA, CALLE, DEL;141;0505110433
442468,0920680000;4477455,3389770000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;PRINCIPE DE VERGARA, CALLE, DEL;141;0205110433
442488,7587340000;4477683,9686060000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;PRINCIPE DE VERGARA, CALLE, DEL;195;0505110432
442489,9889975990;4477695,9094054000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;PRINCIPE DE VERGARA, CALLE, DEL;195;0205110432
442523,0223240000;4478047,1195040000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;PRINCIPE DE VERGARA, CALLE, DEL;211;0505110496
442522,9889975990;4478047,0760720700;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;PRINCIPE DE VERGARA, CALLE, DEL;211;0205110496
442409,6237700000;4476841,7309960000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;PRINCIPE DE VERGARA, CALLE, DEL;111 A;0505110439
442409,6237700000;4476841,7309960000;01/01/2017;;05  CHAMARTÍN;05-01 EL VISO;PRINCIPE DE VERGARA, CALLE, DEL;111 A;0205110439
442512,6889900000;4477931,6750600000;01/07/2014;01/01/2017;05  CHAMARTÍN;05-01 EL VISO;PRINCIPE DE VERGARA, CALLE, DEL;207 A;0505110495
