Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Número de Finca;Matrícula
441298,2392260000;4475222,5729540000;26-05-14;01  CENTRO;01-04 JUSTICIA;MARQUES DE LA ENSENADA, CALLE, DEL;FRENTE 3;301410024
440848,4609440000;4475293,0772670000;26-05-14;01  CENTRO;01-04 JUSTICIA;MEJIA LEQUERICA, CALLE, DE;2;301410015
440671,2131950000;4475488,6811490000;26-05-14;01  CENTRO;01-04 JUSTICIA;MEJIA LEQUERICA, CALLE, DE;21;301410004
440722,6850290000;4474879,7993590000;27-05-14;01  CENTRO;01-04 JUSTICIA;PELAYO, CALLE, DE;13;301410045
440776,2314050000;4474967,7962410000;27-05-14;01  CENTRO;01-04 JUSTICIA;PELAYO, CALLE, DE;36;301410039
440874,2568660000;4475126,9544640000;27-05-14;01  CENTRO;01-04 JUSTICIA;PELAYO, CALLE, DE;70;301410027
441027,5953950000;4474946,0763140000;27-05-14;01  CENTRO;01-04 JUSTICIA;PIAMONTE, CALLE, DEL;12;301410041
440768,6246725310;4474588,9397084400;01-07-14;01  CENTRO;01-04 JUSTICIA;REINA, CALLE, DE LA;20;301410062
440665,3920070000;4474627,1076140000;28-05-14;01  CENTRO;01-04 JUSTICIA;REINA, CALLE, DE LA;21;301410060
440850,3223309330;4474563,2427387400;28-05-14;01  CENTRO;01-04 JUSTICIA;REINA, CALLE, DE LA;26;301410058
440938,9446720000;4474617,1686050000;28-05-14;01  CENTRO;01-04 JUSTICIA;REY, PLAZA, DEL;6;301410056
441091,9757540000;4475044,4914870000;27-05-14;01  CENTRO;01-04 JUSTICIA;SALESAS, PLAZA, DE LAS;7;301410031
441075,9780310000;4475104,6026510000;27-05-14;01  CENTRO;01-04 JUSTICIA;SALESAS, PLAZA, DE LAS;FRENTE 3;301410030
440856,6522300000;4475025,8953050000;27-05-14;01  CENTRO;01-04 JUSTICIA;SAN GREGORIO, CALLE, DE;13;301410035
440767,9714300000;4475149,1333050000;26-05-14;01  CENTRO;01-04 JUSTICIA;SAN LORENZO, CALLE, DE;17;301410019
440977,2446550000;4475013,3145580000;27-05-14;01  CENTRO;01-04 JUSTICIA;SAN LUCAS, CALLE, DE;10;301410036
440642,7162060000;4475200,9217280000;26-05-14;01  CENTRO;01-04 JUSTICIA;SAN MATEO, CALLE, DE;10;301410018
440737,0264170000;4475256,1828350000;26-05-14;01  CENTRO;01-04 JUSTICIA;SAN MATEO, CALLE, DE;24;301410016
440813,4878350000;4475168,9653760000;26-05-14;01  CENTRO;01-04 JUSTICIA;SAN MATEO, TRAVESIA, DE;11;301410021
440658,1487860000;4475103,5717670000;27-05-14;01  CENTRO;01-04 JUSTICIA;SANTA BRIGIDA, CALLE, DE;FRENTE 13;301410026
440744,8715600000;4475455,8271800000;26-05-14;01  CENTRO;01-04 JUSTICIA;SERRANO ANGUITA, CALLE, DE;11;301410005
440824,2589100000;4475404,2663240000;26-05-14;01  CENTRO;01-04 JUSTICIA;SERRANO ANGUITA, CALLE, DE;8;301410006
439926,6955550000;4475382,2646200000;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;ACUERDO, CALLE, DEL;13;301510025
439961,4934240000;4475596,9523470000;28-05-14;01  CENTRO;01-05 UNIVERSIDAD;ACUERDO, CALLE, DEL;34;301510011
439909,2058430000;4475307,9182150000;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;ACUERDO, CALLE, DEL;7;301510032
439814,5556370000;4475426,7756340000;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;AMANIEL, CALLE, DE;27;301510024
439919,3456880830;4475006,2082037200;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;ANTONIO GRILO, CALLE, DE;10;301510059
439727,1675950000;4475632,2948790000;28-05-14;01  CENTRO;01-05 UNIVERSIDAD;BALTASAR GRACIAN, CALLE, DE;2;301510004
440375,9578800000;4474771,7320250000;31-05-14;01  CENTRO;01-05 UNIVERSIDAD;BARCO, CALLE, DEL;11;301510070
440418,5520950000;4474966,6902510000;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;BARCO, CALLE, DEL;41;301510064
440541,4056642660;4475027,5760720700;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;COLON, CALLE, DE;1;301510055
439632,0277900000;4475257,8065130000;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;1;301510035
439718,6345520000;4475399,7845910000;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;20;301510023
439825,4488830000;4475589,0850030000;28-05-14;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;40;301510013
439856,3130810000;4475656,3810570000;28-05-14;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;46;301510005
439668,5451200000;4475322,0592650000;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;7;301510033
439774,9310420000;4475273,1377480000;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, TRAVESIA, DEL;FRENTE 5;301510036
440304,2901040000;4474903,6217120000;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;CORREDERA BAJA DE SAN PABLO, CALLE, DE LA;29;301510063
440226,5728590000;4474823,0459790000;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;CORREDERA BAJA DE SAN PABLO, CALLE, DE LA;9;301510067
440368,2389975990;4474695,6594054000;31-05-14;01  CENTRO;01-05 UNIVERSIDAD;DESENGAÑO, CALLE, DEL;10;301510072
440257,4252950000;4474733,8979750000;31-05-14;01  CENTRO;01-05 UNIVERSIDAD;DESENGAÑO, CALLE, DEL;24;301510071
440348,3193950000;4475133,0136060000;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;DON FELIPE, CALLE, DE;14;301510045
440263,4056642660;4475314,7010720700;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;DOS DE MAYO, CALLE, DEL;9;301510030
439545,7950460000;4475318,8114610000;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;DUQUE DE LIRIA, CALLE, DEL;6;301510034
440303,0517550000;4475070,6242320000;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;EL ESCORIAL, CALLE, DE;20;301510054
440108,8189650000;4475236,2704950000;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;ESPIRITU SANTO, CALLE, DEL;39;301510039
440555,8223309330;4475121,7427387400;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;FUENCARRAL, CALLE, DE;69;301510046
439801,9716650000;4475004,8694950000;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;GENERAL MITRE, CALLE, DEL;FRENTE 4;301510060
440309,8297750000;4475146,5743650000;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;JESUS DEL VALLE, CALLE, DE;34;301510047
440205,0179950000;4475585,9380650000;28-05-14;01  CENTRO;01-05 UNIVERSIDAD;MANUELA MALASAÑA, CALLE, DE;31;301510009
440381,4887180000;4475572,6193620000;28-05-14;01  CENTRO;01-05 UNIVERSIDAD;MANUELA MALASAÑA, CALLE, DE;4;301510007
440181,0473980000;4475088,2349800000;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;MARQUES DE SANTA ANA, CALLE, DEL;11;301510048
439484,9092036720;4475508,4829463800;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;MARTIRES DE ALCALA, CALLE, DE LOS;5;301510021
440192,1881710000;4475490,1985340000;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;MONTELEON, CALLE, DE;3;301510017
439765,6890200000;4475494,2822650000;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;MONTSERRAT, CALLE, DEL;17;301510020
440010,2716200000;4475358,5552650000;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;NORTE, CALLE, DEL;21;301510026
440222,3725650000;4474975,2264950000;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;PEZ, CALLE, DEL;12;301510057
440105,4782260000;4475063,5586910000;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;PEZ, CALLE, DEL;30;301510053
440059,5877030000;4475167,0294610000;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;POZAS, CALLE, DE LAS;12;301510044
440331,5245280000;4474860,9723270000;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;PUEBLA, CALLE, DE LA;20;301510066
440026,4104790000;4475444,5600720000;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;QUIÑONES, CALLE, DE;FRENTE 5;301510019
439810,2345350460;4475068,6412641600;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;REYES, CALLE, DE LOS;13;301510052
439740,2694593770;4475044,3106471600;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;REYES, CALLE, DE LOS;18;301510051
439894,1919150000;4475100,0965150000;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;REYES, CALLE, DE LOS;FRENTE 3;301510049
439845,4154570000;4474940,7118950000;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;RICARDO LEON, CALLE, DE;3;301510061
440299,6682000000;4475569,4771600000;28-05-14;01  CENTRO;01-05 UNIVERSIDAD;RUIZ, CALLE, DE;15;301510008
440324,4714200000;4475455,3312650000;28-05-14;01  CENTRO;01-05 UNIVERSIDAD;SAN ANDRES, CALLE, DE;30;301510016
439716,0268220000;4475208,9079410000;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDINO, CALLE, DE;14;301510041
439780,7811190000;4475168,9660380000;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDINO, CALLE, DE;6;301510042
439977,2226580000;4474906,9229490000;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;20;301510062
439992,6556642660;4475008,1594054000;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;34;301510058
439996,5884290000;4475143,2458730000;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;46;301510043
439994,8939240000;4475237,3514170000;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;53;301510037
440031,4836810000;4475294,3947940000;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;64;301510027
440093,9068840000;4475443,9627560000;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;72;301510018
440116,4195920000;4475566,8143660000;28-05-14;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;84;301510010
439989,5132740000;4475499,8209020000;28-05-14;01  CENTRO;01-05 UNIVERSIDAD;SAN DIMAS, CALLE, DE;17;301510015
439883,6672320000;4475541,7599000000;28-05-14;01  CENTRO;01-05 UNIVERSIDAD;SAN HERMENEGILDO, CALLE, DE;30;301510014
439675,1922780000;4475130,4916980000;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;SAN LEONARDO, CALLE, DE;7;301510050
440135,0906650000;4475277,0814950000;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;SAN VICENTE FERRER, CALLE, DE;52;301510031
439905,4537250000;4475592,5042720000;28-05-14;01  CENTRO;01-05 UNIVERSIDAD;SANTA CRUZ DE MARCENADO, CALLE, DE;10;301510012
439565,4028890000;4475680,2856800000;28-05-14;01  CENTRO;01-05 UNIVERSIDAD;SANTA CRUZ DE MARCENADO, CALLE, DE;24 B;301510003
440095,9644970000;4475597,6785640000;28-05-14;01  CENTRO;01-05 UNIVERSIDAD;SANTA CRUZ DE MARCENADO, CALLE, DE;S/N;301510006
439457,9228600000;4475521,9705030000;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;SEMINARIO DE NOBLES, CALLE, DEL;4;301510022
439395,2920150000;4475660,5037930000;28-05-14;01  CENTRO;01-05 UNIVERSIDAD;SERRANO JOVER, CALLE, DE;4;301510002
439431,6028350000;4475727,6788110000;01-07-14;01  CENTRO;01-05 UNIVERSIDAD;SERRANO JOVER, CALLE, DE;6;301510001
440126,7331650000;4474809,6254950000;31-05-14;01  CENTRO;01-05 UNIVERSIDAD;SILVA, CALLE, DE;23;301510068
440195,9175650000;4475180,1184950000;29-05-14;01  CENTRO;01-05 UNIVERSIDAD;TESORO, CALLE, DEL;12;301510040
440466,0491800000;4474866,1080250000;30-05-14;01  CENTRO;01-05 UNIVERSIDAD;VALVERDE, CALLE, DE;23;301510065
440453,0591800000;4474796,0773350000;31-05-14;01  CENTRO;01-05 UNIVERSIDAD;VALVERDE, CALLE, DE;FRENTE 18;301510069
440238,2158600000;4473989,5471450000;30-05-14;01  CENTRO;01-06 SOL;ATOCHA, CALLE, DE;14;301610017
439984,9424650000;4474269,3829500000;30-05-14;01  CENTRO;01-06 SOL;BORDADORES, CALLE, DE LOS;9;301610010
439872,6692570000;4474122,5730560000;30-05-14;01  CENTRO;01-06 SOL;BRINGAS, TRAVESIA, DE;1;301610016
440629,3684880000;4474537,9224080000;30-05-14;01  CENTRO;01-06 SOL;CABALLERO DE GRACIA, CALLE, DEL;FRENTE 24;301610004
440327,7389975990;4474512,3260720700;29-05-14;01  CENTRO;01-06 SOL;CARMEN, PLAZA, DEL;S/N;301610003
440116,7972600000;4474321,6579710000;30-05-14;01  CENTRO;01-06 SOL;CELENQUE, PLAZA, DEL;3;301610008
440271,7756150000;4474525,9869750000;29-05-14;01  CENTRO;01-06 SOL;CHINCHILLA, CALLE, DE;2;301610002
440420,1084240000;4474186,1641130000;30-05-14;01  CENTRO;01-06 SOL;ESPOZ Y MINA, CALLE, DE;3;301610012
439906,5168650000;4474282,3659500000;30-05-14;01  CENTRO;01-06 SOL;HILERAS, CALLE, DE LAS;5;301610009
440171,6499810000;4474136,8350320000;30-05-14;01  CENTRO;01-06 SOL;MARQUES VIUDO DE PONTEJOS, CALLE, DEL;9;301610015
440467,9056642660;4474177,5760720700;30-05-14;01  CENTRO;01-06 SOL;MATHEU, PASAJE, DE;4;301610013
440061,1622860000;4474200,0647420000;30-05-14;01  CENTRO;01-06 SOL;MAYOR, CALLE;19;301610011
439882,6690700000;4474177,6521400000;30-05-14;01  CENTRO;01-06 SOL;MAYOR, CALLE;42;301610007
440013,1009700000;4474350,8902570000;30-05-14;01  CENTRO;01-06 SOL;SAN MARTIN, CALLE, DE;1;301610006
439897,2658110000;4474426,3944110000;30-05-14;01  CENTRO;01-06 SOL;SANTA CATALINA DE LOS DONADOS, PLAZA, DE;1;301610005
439978,1748250000;4474473,4849620000;29-05-14;01  CENTRO;01-06 SOL;TRUJILLOS, CALLE, DE;7;301610001
438983,2450803250;4472775,2038093000;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;ALEJANDRO DUMAS, CALLE, DE;12;302130024
439120,0306642660;4472615,8260720700;04-10-16;02  ARGANZUELA;02-01 IMPERIAL;ALEJANDRO DUMAS, CALLE, DE;3;302130014
439049,1556642660;4472674,3260720700;04-10-16;02  ARGANZUELA;02-01 IMPERIAL;ALEJANDRO DUMAS, CALLE, DE;8;302130015
438974,9184002570;4473046,6425988900;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE;16;302130054
438949,8489099390;4473225,5138108900;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE;2;302130064
439010,0090705920;4472879,1778563400;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE;21;302130044
438960,7301181820;4473142,5867273700;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE;6;302130061
438807,2515685650;4472734,8145148900;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;DUQUE DE TOVAR, CALLE, DEL;12;302130020
438875,9056642660;4472715,0760720700;04-10-16;02  ARGANZUELA;02-01 IMPERIAL;DUQUE DE TOVAR, CALLE, DEL;S/N;302130019
438744,4778459370;4472815,2686917000;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;DUQUE DE TOVAR, CALLE, DEL;S/N;302130021
438868,1392550000;4473607,9171274100;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;FOSFORO, CALLE, DEL;3;302130081
439170,3987438510;4473199,2888748400;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;GIL IMON, CALLE, DE;10;302130038
439265,9869791450;4473224,2672485400;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;GIL IMON, CALLE, DE;6;302130037
439213,3269445430;4473198,0994284700;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;GIL IMON, CALLE, DE;7;302130039
439100,4796167670;4473477,4457380300;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;1;302130070
439107,2376781680;4473377,2333418200;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;14 B;302130068
439138,6882534180;4473235,8844328700;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;20;302130059
439170,0038063100;4473137,2928835800;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;22;302130058
439193,9774353180;4473045,8934229900;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;26;302130057
439288,9056642660;4472685,9927387400;04-10-16;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;36;302130010
439074,7989834400;4473502,1609340100;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;4;302130072
439308,2389975990;4472613,8260720700;04-10-16;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;42;302130011
439258,3223309330;4472803,2427387400;04-10-16;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;57;302130008
439303,9889975990;4472710,5760720700;04-10-16;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;85;302130009
439054,5584509830;4473330,9130523800;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;JEMENUÑO, CALLE, DE;2 J;302130067
438956,9657854300;4473931,1221013100;21-10-16;02  ARGANZUELA;02-01 IMPERIAL;JUAN DUQUE, CALLE, DE;2;302130094
438957,3284441890;4473635,7163552100;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;JUAN DUQUE, CALLE, DE;27 A;302130082
438868,4632172760;4473934,9414085700;21-10-16;02  ARGANZUELA;02-01 IMPERIAL;LINNEO, CALLE, DE;2;302130093
438868,9543558150;4473734,6009541000;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;LINNEO, CALLE, DE;20;302130086
438962,3477492080;4473825,4203449200;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;MANZANARES, CALLE, DEL;13;302130090
438864,9056642660;4473812,3260720700;21-10-16;02  ARGANZUELA;02-01 IMPERIAL;MANZANARES, CALLE, DEL;23;302130091
438845,3554912560;4473000,0025426600;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;MARMOL, CALLE, DEL;1;302130048
439054,5556708510;4473927,4344943000;21-10-16;02  ARGANZUELA;02-01 IMPERIAL;MAZARREDO, CALLE, DE;1;302130095
439054,2396411000;4473742,7305122300;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;MAZARREDO, CALLE, DE;S/N;302130085
438960,9320477930;4473743,9531634500;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;MAZARREDO, CALLE, DE;S/N;302130087
438858,7961347490;4473098,0360660800;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;21;302130052
438866,7811711600;4472795,4795595000;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;28;302130022
439142,4056642660;4472540,9510720700;04-10-16;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;32;302130012
439003,7891906500;4473512,0355315300;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;4 C;302130079
438950,1556642660;4472667,7010720700;04-10-16;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;69;302130018
439073,6556642660;4472582,0760720700;04-10-16;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;77;302130013
438948,5306642660;4472609,9510720700;04-10-16;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;S/N;302130017
438901,3493262380;4473228,2428386300;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;S/N;302130063
439049,2203360810;4473633,7858532800;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;MELANCOLICOS, PASEO, DE LOS;S/N;302130083
439216,5708891800;4473031,5769371200;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;MUÑOPEDRO, CALLE, DE;12;302130041
439355,9523770690;4473142,5198437000;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;MUÑOPEDRO, CALLE, DE;2;302130036
439426,8145454660;4473213,6343189000;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;MUÑOPEDRO, CALLE, DE;S/N;302130033
439395,7447646120;4473188,9803396600;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;MUÑOPEDRO, CALLE, DE;S/N;302130034
439265,3381902180;4473054,3926810700;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;MUÑOPEDRO, CALLE, DE;S/N;302130040
438927,8650679790;4473027,7870227600;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;PARADINAS, CALLE, DE;11;302130053
438956,4065293180;4472916,2006395500;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;PARADINAS, CALLE, DE;19;302130045
439340,0982838930;4472959,3076211400;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;PARTICULAR, CALLE;S/N;302130028
438938,5382253990;4473493,5027130000;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;PIZARRA, CALLE, DE LA;1;302130078
438858,1006449610;4473480,8901003900;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;PIZARRA, CALLE, DE LA;4;302130076
439289,3278053850;4472957,8477671200;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;PONTONES, PASEO, DE;10;302130027
439480,7308872990;4473061,1729901600;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;PONTONES, PASEO, DE;11;302130030
439116,4162076560;4472894,5874264900;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;PONTONES, PASEO, DE;18;302130043
439524,6374981760;4473124,3177099000;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;PONTONES, PASEO, DE;2;302130031
439168,0182338760;4472875,8059845600;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;PONTONES, PASEO, DE;31;302130026
439014,3079706600;4472855,4637525500;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;PONTONES, PASEO, DE;43;302130025
438921,1201817030;4472842,5192999700;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;PONTONES, PASEO, DE;45;302130023
439352,7503520200;4473000,1835335500;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;PONTONES, PASEO, DE;8;302130029
438930,0440169040;4473338,8051583000;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;RUY GONZALEZ DE CLAVIJO, CALLE, DE;2;302130074
438850,0051452350;4472918,2551378200;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;SAN ALEJANDRO, CALLE, DE;2;302130046
439452,1556642660;4472962,1594054000;04-10-16;02  ARGANZUELA;02-01 IMPERIAL;SANTA CASILDA, CALLE, DE;8;302130002
439035,8718184010;4473101,4791285100;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;SANTA MARIA LA REAL DE NIEVA, CALLE, DE;S/N;302130060
439144,9813310330;4472987,0081967300;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;SANTA MARIA LA REAL DE NIEVA, CALLE, DE;S/N;302130056
438990,6510942930;4473227,9431682700;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;SANTA MARIA LA REAL DE NIEVA, CALLE, DE;S/N;302130065
438989,5564236890;4473163,5455076600;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;SANTA MARIA LA REAL DE NIEVA, CALLE, DE;S/N;302130055
438968,5047876650;4473312,0501111800;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;SANTA MARIA LA REAL DE NIEVA, CALLE, DE;S/N;302130066
439023,9307607910;4473483,8502033500;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;SANTA MARIA LA REAL DE NIEVA, CALLE, DE;S/N;302130073
439138,4487302480;4473924,8004893000;21-10-16;02  ARGANZUELA;02-01 IMPERIAL;SEGOVIA, CALLE, DE;43;302130096
439168,7806642660;4473379,2010720700;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;SEGOVIA, RONDA, DE;14;302130069
439118,5897054500;4473484,8798043800;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;SEGOVIA, RONDA, DE;2;302130071
439112,9268997870;4473796,4628159600;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;SEGOVIA, RONDA, DE;2 G;302130088
439079,9370724790;4473710,8922168300;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;SEGOVIA, RONDA, DE;2 J;302130084
439280,6928614980;4473301,3649994100;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;SEGOVIA, RONDA, DE;30;302130035
439510,1478787990;4473166,4889901800;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;SEGOVIA, RONDA, DE;52;302130032
439557,9889975990;4473045,8260720700;04-10-16;02  ARGANZUELA;02-01 IMPERIAL;TOLEDO, CALLE, DE;122;302130001
439510,8223309330;4472913,2427387400;04-10-16;02  ARGANZUELA;02-01 IMPERIAL;TOLEDO, CALLE, DE;134 B;302130003
439470,2389975990;4472804,9094054000;04-10-16;02  ARGANZUELA;02-01 IMPERIAL;TOLEDO, CALLE, DE;142;302130004
439418,9889975990;4472660,5760720700;04-10-16;02  ARGANZUELA;02-01 IMPERIAL;TOLEDO, CALLE, DE;172;302130007
439377,7389975990;4472827,9094054000;04-10-16;02  ARGANZUELA;02-01 IMPERIAL;TOLEDO, CALLE, DE;S/N;302130005
439261,5723309330;4472878,6594054000;04-10-16;02  ARGANZUELA;02-01 IMPERIAL;TOLEDO, CALLE, DE;S/N;302130006
438828,1629407050;4473839,8538279000;21-10-16;02  ARGANZUELA;02-01 IMPERIAL;VIRGEN DEL PUERTO, PASEO, DE LA;13;302130092
438807,1353939960;4473683,4641029600;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;VIRGEN DEL PUERTO, PASEO, DE LA;27;302130080
438810,9963978570;4473492,4731119700;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;VIRGEN DEL PUERTO, PASEO, DE LA;43;302130077
438813,4417003020;4473354,7639742600;19-10-16;02  ARGANZUELA;02-01 IMPERIAL;VIRGEN DEL PUERTO, PASEO, DE LA;49;302130075
438790,5711821960;4473249,3196541300;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;VIRGEN DEL PUERTO, PASEO, DE LA;53;302130062
438769,6051767360;4473180,9840975700;20-10-16;02  ARGANZUELA;02-01 IMPERIAL;VIRGEN DEL PUERTO, PASEO, DE LA;55;302130051
