gis_x;gis_y;fecha_alta;fecha_baja;distrito;barrio;calle;num_finca;matricula
441888,0159;4479898,728;2017/01/01;;05  CHAMARTÍN;05-06 CASTILLA;NUÑEZ MORGADO, CALLE, DE;1;205611077
441888,0159;4479898,728;2014/07/01;2017/01/01;05  CHAMARTÍN;05-06 CASTILLA;NUÑEZ MORGADO, CALLE, DE;1;505611077
441892,8492;4480057,311;2017/01/01;;05  CHAMARTÍN;05-06 CASTILLA;NUÑEZ MORGADO, CALLE, DE;15;205611078
441892,8492;4480057,311;2014/07/01;2017/01/01;05  CHAMARTÍN;05-06 CASTILLA;NUÑEZ MORGADO, CALLE, DE;15;505611078
441965,5723;4480958,659;2017/01/01;;05  CHAMARTÍN;05-06 CASTILLA;PABLO LUNA, CALLE, DE;3;205611060
441964,1079;4480963,9;2014/07/01;2017/01/01;05  CHAMARTÍN;05-06 CASTILLA;PABLO LUNA, CALLE, DE;3;505611060
442023,239;4481168,576;2017/01/01;;05  CHAMARTÍN;05-06 CASTILLA;PABLO LUNA, CALLE, DE;10;205611058
442033,3579;4481216,567;2014/07/01;2017/01/01;05  CHAMARTÍN;05-06 CASTILLA;PABLO LUNA, CALLE, DE;12;505611058
442832,7749;4481377,972;2017/01/01;;05  CHAMARTÍN;05-06 CASTILLA;PASTORA IMPERIO, CALLE, DE;3:00 AM;205611061
442832,7749;4481377,972;2014/07/01;2017/01/01;05  CHAMARTÍN;05-06 CASTILLA;PASTORA IMPERIO, CALLE, DE;3:00 AM;505611061
442849,4832;4481512,639;2017/01/01;;05  CHAMARTÍN;05-06 CASTILLA;PASTORA IMPERIO, CALLE, DE;S/N;205611108
442849,4832;4481512,639;2014/07/01;2017/01/01;05  CHAMARTÍN;05-06 CASTILLA;PASTORA IMPERIO, CALLE, DE;S/N;505611108
442858,781;4479934,265;2017/01/01;;05  CHAMARTÍN;05-06 CASTILLA;PIO XII, AVENIDA, DE;77;205611097
442880,7573;4479921,538;2017/01/01;;05  CHAMARTÍN;05-06 CASTILLA;PIO XII, AVENIDA, DE;77;205611098
442858,781;4479934,265;2014/07/01;2017/01/01;05  CHAMARTÍN;05-06 CASTILLA;PIO XII, AVENIDA, DE;77;505611097
442880,7573;4479921,538;2014/07/01;2017/01/01;05  CHAMARTÍN;05-06 CASTILLA;PIO XII, AVENIDA, DE;77;505611098
442828,0162;4480368,133;2017/01/01;;05  CHAMARTÍN;05-06 CASTILLA;PIO XII, AVENIDA, DE;94 E;205611096
442828,0162;4480368,133;2014/07/01;2017/01/01;05  CHAMARTÍN;05-06 CASTILLA;PIO XII, AVENIDA, DE;94 E;505611096
442926,2118;4480215,293;2017/01/01;;05  CHAMARTÍN;05-06 CASTILLA;PIO XII, AVENIDA, DE;S/N;205611041
442953,4994;4480159,66;2017/01/01;;05  CHAMARTÍN;05-06 CASTILLA;PIO XII, AVENIDA, DE;S/N;205611113
442926,2118;4480215,293;2014/07/01;2017/01/01;05  CHAMARTÍN;05-06 CASTILLA;PIO XII, AVENIDA, DE;S/N;505611041
442953,4994;4480159,66;2014/07/01;2017/01/01;05  CHAMARTÍN;05-06 CASTILLA;PIO XII, AVENIDA, DE;S/N;505611113
442192,5992;4479992,311;2017/01/01;;05  CHAMARTÍN;05-06 CASTILLA;PONIENTE, CALLE, DE;16;205611087
442192,5992;4479992,311;2014/07/01;2017/01/01;05  CHAMARTÍN;05-06 CASTILLA;PONIENTE, CALLE, DE;16;505611087
442197,4612;4480096,576;2017/01/01;;05  CHAMARTÍN;05-06 CASTILLA;PONIENTE, CALLE, DE;34;205611091
442196,8492;4480096,978;2014/07/01;2017/01/01;05  CHAMARTÍN;05-06 CASTILLA;PONIENTE, CALLE, DE;34;505611091
442228,9325;4479873,728;2017/01/01;;05  CHAMARTÍN;05-06 CASTILLA;RECUERDO, AVENIDA, DEL;1;205611086
442228,9325;4479873,728;2014/07/01;2017/01/01;05  CHAMARTÍN;05-06 CASTILLA;RECUERDO, AVENIDA, DEL;1;505611086
442008,4881;4479867,923;2017/01/01;;05  CHAMARTÍN;05-06 CASTILLA;RODRIGUEZ JAEN, CALLE, DE;3;205611085
442008,4881;4479867,923;2014/07/01;2017/01/01;05  CHAMARTÍN;05-06 CASTILLA;RODRIGUEZ JAEN, CALLE, DE;3;505611085
442022,0159;4479918,228;2017/01/01;;05  CHAMARTÍN;05-06 CASTILLA;RODRIGUEZ JAEN, CALLE, DE;15;205611037
442022,0159;4479918,228;2014/07/01;2017/01/01;05  CHAMARTÍN;05-06 CASTILLA;RODRIGUEZ JAEN, CALLE, DE;15;505611037
442024,1825;4480043,228;2017/01/01;;05  CHAMARTÍN;05-06 CASTILLA;RODRIGUEZ JAEN, CALLE, DE;35;205611036
442024,1825;4480043,228;2014/07/01;2017/01/01;05  CHAMARTÍN;05-06 CASTILLA;RODRIGUEZ JAEN, CALLE, DE;35;505611036
442011,6825;4480102,395;2017/01/01;2022/09/21;05  CHAMARTÍN;05-06 CASTILLA;RODRIGUEZ JAEN, CALLE, DE;41;205611084
442011,6825;4480102,395;2014/07/01;2017/01/01;05  CHAMARTÍN;05-06 CASTILLA;RODRIGUEZ JAEN, CALLE, DE;41;505611084
442026,3492;4480207,645;2017/01/01;2022/09/16;05  CHAMARTÍN;05-06 CASTILLA;RODRIGUEZ JAEN, CALLE, DE;S/N;205611035
442026,3492;4480207,645;2014/07/01;2017/01/01;05  CHAMARTÍN;05-06 CASTILLA;RODRIGUEZ JAEN, CALLE, DE;S/N;505611035
441778,4325;4480120,145;2017/01/01;;05  CHAMARTÍN;05-06 CASTILLA;SAN RAMON NONATO, CALLE, DE;6;205611070
441778,4325;4480120,145;2014/07/01;2017/01/01;05  CHAMARTÍN;05-06 CASTILLA;SAN RAMON NONATO, CALLE, DE;6;505611070
442006,6912;4481289,817;2017/01/01;;05  CHAMARTÍN;05-06 CASTILLA;VIEJAS, CALLE, DE LAS;1;205611056
442006,6912;4481289,817;2014/07/01;2017/01/01;05  CHAMARTÍN;05-06 CASTILLA;VIEJAS, CALLE, DE LAS;1;505611056
439887,537;4478025,27;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;ABEL, CALLE, DE;24;106120317
439887,537;4478025,27;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;ABEL, CALLE, DE;24;406120317
440039,9983;4477746,465;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;ADELA BALBOA, CALLE, DE;14;106120357
439757,347;4478418,412;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;ALEJANDRO RODRIGUEZ, CALLE, DE;23;106120322
439757,347;4478418,412;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;ALEJANDRO RODRIGUEZ, CALLE, DE;23;406120322
439727,7637;4478606,828;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;ALEJANDRO RODRIGUEZ, CALLE, DE;33;106120345
439727,7637;4478606,828;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;ALEJANDRO RODRIGUEZ, CALLE, DE;33;406120345
439621,2637;4478659,828;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;ALEJANDRO RODRIGUEZ, CALLE, DE;39;106120355
439621,2637;4478659,828;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;ALEJANDRO RODRIGUEZ, CALLE, DE;39;406120355
439740,3748;4478493,162;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;ALEJANDRO RODRIGUEZ, CALLE, DE;29 B;106120346
439740,3748;4478493,162;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;ALEJANDRO RODRIGUEZ, CALLE, DE;29 B;406120346
440141,3703;4477812,048;2017/01/01;2021/05/27;06  TETUÁN;06-01 BELLAS VISTAS;ALMANSA, CALLE, DE;34;106120364
440141,3703;4477812,048;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;ALMANSA, CALLE, DE;34;406120364
439759,9057;4477992,951;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;AMANIEL, PUENTE, DE;S/N;106120352
439677,9259;4478163,575;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;AMANIEL, PUENTE, DE;S/N;106120353
439716,5926;4478083,742;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;AMANIEL, PUENTE, DE;S/N;106120354
439761,1385;4477990,33;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;AMANIEL, PUENTE, DE;S/N;406120352
439677,9259;4478163,575;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;AMANIEL, PUENTE, DE;S/N;406120353
439716,5926;4478083,742;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;AMANIEL, PUENTE, DE;S/N;406120354
439745,9814;4478211,436;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;ANTONIO GOMEZ GALIANA, CALLE, DE;8;106120323
439745,9814;4478211,436;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;ANTONIO GOMEZ GALIANA, CALLE, DE;8;406120323
439941,0092;4477903,742;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;ARANJUEZ, CALLE, DE;11;106120315
439941,0092;4477903,742;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;ARANJUEZ, CALLE, DE;11;406120315
440028,3148;4478005,492;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;AVELINO MONTERO RIOS, CALLE, DE;42;106120365
440028,3148;4478005,492;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;AVELINO MONTERO RIOS, CALLE, DE;42;406120365
439995,037;4478139,048;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;BEIRE, CALLE, DE;42;106120327
439995,037;4478139,048;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;BEIRE, CALLE, DE;42;406120327
440065,8223;4477790,993;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;CARLOS LATORRE, CALLE, DE;8;106120292
440053,2037;4477793,77;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;CARLOS LATORRE, CALLE, DE;18;406120292
440083,4814;4477936,214;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;CARLOS RUBIO, CALLE, DE;5;106120307
440083,4814;4477936,214;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;CARLOS RUBIO, CALLE, DE;5;406120307
440249,0051;4477892,177;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;CARNICER, CALLE, DE;12;106120308
440249,0051;4477892,177;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;CARNICER, CALLE, DE;12;406120308
440303,4259;4478070,825;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;CAROLINAS, CALLE, DE LAS;4:00 AM;106120287
440303,4259;4478070,825;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;CAROLINAS, CALLE, DE LAS;4:00 AM;406120287
440216,3426;4478077,992;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;CAROLINAS, CALLE, DE LAS;12;106120288
440216,3426;4478077,992;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;CAROLINAS, CALLE, DE LAS;12;406120288
440120,7592;4478072,825;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;CAROLINAS, CALLE, DE LAS;27;106120289
440120,7592;4478072,825;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;CAROLINAS, CALLE, DE LAS;27;406120289
440305,5033;4478261,816;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;CASTILLA, CALLE, DE;3;106120302
440153,8703;4478290,936;2017/01/01;2017/04/05;06  TETUÁN;06-01 BELLAS VISTAS;CASTILLA, CALLE, DE;40;106120284
440153,8703;4478290,936;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;CASTILLA, CALLE, DE;40;406120284
440016,8192;4478624,55;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;CASTILLEJOS, CALLE, DE;21;106120339
440016,8192;4478624,55;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;CASTILLEJOS, CALLE, DE;21;406120339
440051,3104;4477676,878;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;CASTILLO PIÑEIRO, CALLE, DE;1;106120293
440051,3104;4477676,878;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;CASTILLO PIÑEIRO, CALLE, DE;1;406120293
440035,9955;4477744,897;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;CASTILLO PIÑEIRO, CALLE, DE;12;406120357
439912,0092;4477797,242;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;10;106120312
439912,0092;4477797,242;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;10;406120312
439827,9259;4478021,27;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;23;106120318
439827,9259;4478021,27;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;23;406120318
440168,5141;4477679,008;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;DOCTOR SANTERO, CALLE, DEL;13;106120356
440168,5141;4477679,008;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;DOCTOR SANTERO, CALLE, DEL;13;406120356
440191,1481;4478206,492;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;FRANCISCO SALAS, CALLE, DE;6;106120361
440191,1481;4478206,492;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;FRANCISCO SALAS, CALLE, DE;6;406120361
440203,8426;4478284,575;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;FRANCISCO SALAS, CALLE, DE;16;106120300
440203,8426;4478284,575;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;FRANCISCO SALAS, CALLE, DE;16;406120300
439902,7637;4478697,273;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;FRANCOS RODRIGUEZ, CALLE, DE;51;106120341
439902,7637;4478697,273;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;FRANCOS RODRIGUEZ, CALLE, DE;51;406120341
440123,5881;4477715,323;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;GARELLANO, CALLE, DE;3;106120363
440123,5881;4477715,323;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;GARELLANO, CALLE, DE;3;406120363
440143,4578;4477878,622;2021/07/01;;06  TETUÁN;06-01 BELLAS VISTAS;GARELLANO, CALLE, DE;21;106121156
440305,8143;4478259,765;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;GOIRI, CALLE, DE;13;406120302
440334,6291;4478396,302;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;GOIRI, CALLE, DE;28;106120299
440334,6291;4478396,302;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;GOIRI, CALLE, DE;28;406120299
440194,3748;4478606,05;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;JERONIMA LLORENTE, CALLE, DE;5;106120297
440194,3748;4478606,05;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;JERONIMA LLORENTE, CALLE, DE;5;406120297
440144,597;4478568,828;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;JERONIMA LLORENTE, CALLE, DE;16;106120359
440144,597;4478568,828;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;JERONIMA LLORENTE, CALLE, DE;16;406120359
440003,4859;4478400,754;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;JERONIMA LLORENTE, CALLE, DE;49;106120329
440003,4859;4478400,754;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;JERONIMA LLORENTE, CALLE, DE;49;406120329
439951,597;4478346,236;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;JERONIMA LLORENTE, CALLE, DE;52;106120295
439951,597;4478346,236;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;JERONIMA LLORENTE, CALLE, DE;52;406120295
439905,776;4478231,28;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;JERONIMA LLORENTE, CALLE, DE;73;106120296
439905,0772;4478231,684;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;JERONIMA LLORENTE, CALLE, DE;73;406120296
440077,1525;4478470,773;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;JERONIMA LLORENTE, CALLE, DE;31 B;106120336
440077,1525;4478470,773;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;JERONIMA LLORENTE, CALLE, DE;31 B;406120336
440097,7637;4478627,328;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;JUAN DE LA ENCINA, CALLE, DE;15;106120358
440097,7637;4478627,328;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;JUAN DE LA ENCINA, CALLE, DE;15;406120358
440280,1852;4477944,455;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;JUAN PANTOJA, CALLE, DE;7;106120291
440280,1852;4477944,455;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;JUAN PANTOJA, CALLE, DE;7;406120291
440186,1111;4477962,936;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;JUAN PANTOJA, CALLE, DE;22;106120290
440186,1111;4477962,936;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;JUAN PANTOJA, CALLE, DE;22;406120290
439893,7592;4478287,548;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;JUAN PRADILLO, CALLE, DE;6;106120325
439893,7592;4478287,548;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;JUAN PRADILLO, CALLE, DE;6;406120325
439665,1525;4478354,939;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;LA RABIDA, CALLE, DE;17;106120348
439665,1525;4478354,939;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;LA RABIDA, CALLE, DE;17;406120348
439688,9303;4478473,087;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;LA RABIDA, CALLE, DE;26;106120349
439688,9303;4478473,087;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;LA RABIDA, CALLE, DE;26;406120349
439818,9303;4478454,578;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;LEÑEROS, CALLE, DE LOS;33;106120343
439818,9303;4478454,578;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;LEÑEROS, CALLE, DE LOS;33;406120343
439772,847;4478527,745;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;LEÑEROS, CALLE, DE LOS;39;106120344
439772,847;4478527,745;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;LEÑEROS, CALLE, DE LOS;39;406120344
439968,8703;4478273,659;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;LEÑEROS, CALLE, DE LOS;6 B;106120326
439968,8703;4478273,659;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;LEÑEROS, CALLE, DE LOS;6 B;406120326
440119,1525;4478317,55;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;LORENZA CORREA, CALLE, DE;4;406120301
440112,3686;4478324,687;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;LORENZA CORREA, CALLE, DE;8;106120301
439923,8501;4478218,021;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;MARIA IGNACIA, CALLE, DE;11;106120330
439924,0926;4478219,659;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;MARIA IGNACIA, CALLE, DE;11;406120330
439891,6079;4478350,414;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;MARIA PEDRAZA, CALLE, DE;4;106120324
439891,6079;4478350,414;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;MARIA PEDRAZA, CALLE, DE;4;406120324
439803,097;4478299,995;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;MARIA PEDRAZA, CALLE, DE;20;106120321
439803,097;4478299,995;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;MARIA PEDRAZA, CALLE, DE;20;406120321
439720,7592;4478267,436;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;MARIA PEDRAZA, CALLE, DE;38;106120320
439720,7592;4478267,436;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;MARIA PEDRAZA, CALLE, DE;38;406120320
439991,1481;4478038,881;2017/01/01;2021/12/01;06  TETUÁN;06-01 BELLAS VISTAS;MARIANELA, CALLE, DE;1;106120332
439991,1481;4478038,881;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;MARIANELA, CALLE, DE;1;406120332
440310,0962;4478336,414;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;NAVARRA, CALLE, DE;14;106120283
440313,2217;4478336,635;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;NAVARRA, CALLE, DE;14;406120283
440186,7118;4478350,827;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;NAVARRA, CALLE, DE;35;106120285
440180,097;4478352,773;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;NAVARRA, CALLE, DE;35;406120285
439568,0414;4478355,384;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;NUMANCIA, CALLE, DE;4;106120350
439568,0414;4478355,384;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;NUMANCIA, CALLE, DE;4;406120350
439673,5414;4478532,995;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;NUMANCIA, CALLE, DE;12;106120347
439673,5414;4478532,995;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;NUMANCIA, CALLE, DE;12;406120347
439793,8748;4478646,828;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;NUMANCIA, CALLE, DE;30;106120342
439793,8748;4478646,828;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;NUMANCIA, CALLE, DE;30;406120342
439609,597;4478444,106;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;NUMANCIA, CALLE, DE;S/N;106120298
439609,597;4478444,106;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;NUMANCIA, CALLE, DE;S/N;406120298
440012,0673;4477875,231;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;OLITE, CALLE, DE;2;106120310
440012,0673;4477875,231;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;OLITE, CALLE, DE;2;406120310
440053,037;4478128,714;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;OLITE, CALLE, DE;38;106120334
440053,037;4478128,714;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;OLITE, CALLE, DE;38;406120334
440064,4886;4478216,09;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;OLITE, CALLE, DE;48;106120328
440064,1481;4478216,159;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;OLITE, CALLE, DE;48;406120328
440074,037;4478292,159;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;OLITE, CALLE, DE;52;106120286
440074,037;4478292,159;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;OLITE, CALLE, DE;52;406120286
439864,4259;4477796,825;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;PABLO IGLESIAS, AVENIDA, DE;40;106120311
439864,4259;4477796,825;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;PABLO IGLESIAS, AVENIDA, DE;40;406120311
439810,8223;4477901,576;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;PABLO IGLESIAS, AVENIDA, DE;46;106120314
439810,3426;4477901,992;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;PABLO IGLESIAS, AVENIDA, DE;46;406120314
439626,9814;4478290,603;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;PABLO IGLESIAS, AVENIDA, DE;S/N;106120351
439626,9814;4478290,603;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;PABLO IGLESIAS, AVENIDA, DE;S/N;406120351
440221,076;4478417,297;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;PAMPLONA, CALLE, DE;10;106120337
440221,076;4478417,297;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;PAMPLONA, CALLE, DE;10;406120337
440153,597;4478467,884;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;PAMPLONA, CALLE, DE;23;106120338
440153,597;4478467,884;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;PAMPLONA, CALLE, DE;23;406120338
440084,9859;4478578,55;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;PAMPLONA, CALLE, DE;38;106120340
440084,9859;4478578,55;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;PAMPLONA, CALLE, DE;38;406120340
439964,4303;4478516,162;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;SAHAGUN, CALLE, DE;2;106120335
439964,4303;4478516,162;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;SAHAGUN, CALLE, DE;2;406120335
440209,2081;4478151,514;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;SAN RAIMUNDO, CALLE, DE;18;106120305
440208,1759;4478151,325;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;SAN RAIMUNDO, CALLE, DE;18;406120305
439902,1481;4478131,27;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;SAN RAIMUNDO, CALLE, DE;63;106120331
439902,1481;4478131,27;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;SAN RAIMUNDO, CALLE, DE;63;406120331
439788,2592;4478079,575;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;SAN ROGELIO, CALLE, DE;7;106120319
439788,2592;4478079,575;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;SAN ROGELIO, CALLE, DE;7;406120319
440350,9254;4478199,932;2017/01/01;2022/04/21;06  TETUÁN;06-01 BELLAS VISTAS;SANTA JULIANA, CALLE, DE;1;106120362
440350,9254;4478199,932;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;SANTA JULIANA, CALLE, DE;1;406120362
440274,7592;4478204,159;2017/01/01;;06  TETUÁN;06-01 BELLAS VISTAS;SANTA JULIANA, CALLE, DE;9;106120360
440274,7592;4478204,159;2014/07/01;2017/01/01;06  TETUÁN;06-01 BELLAS VISTAS;SANTA JULIANA, CALLE, DE;9;406120360
